	Deformación;     Fuerza estándar
  0,000000000000e+00;  9,092559814453e+00
 -1,393193815602e-05;  9,043491363525e+00
  0,000000000000e+00;  9,036309242249e+00
 -1,393193815602e-05;  8,970129966736e+00
 -1,393193815602e-05;  8,915099143982e+00
 -2,431123051792e-03;  6,964010238647e+00
 -2,853260934353e-02;  5,661690235138e+00
 -4,332832619548e-02;  4,975095748901e+00
 -5,569988861680e-02;  4,271862506866e+00
 -6,580750644207e-02;  3,562599420547e+00
 -7,947473973036e-02;  2,455667495728e+00
 -9,094072133303e-02;  1,701273679733e+00
 -1,017449423671e-01;  1,259698510170e+00
 -1,129601523280e-01;  9,135642647743e-01
 -1,238479614258e-01;  6,559602618217e-01
 -1,022952571511e-01;  2,623453140259e+00
 -8,736718446016e-02;  3,221431493759e+00
 -7,383230328560e-02;  3,875188827515e+00
 -6,141198053956e-02;  4,572187900543e+00
 -5,010621622205e-02;  5,271288871765e+00
 -3,218974173069e-02;  6,523684501648e+00
 -1,922607421875e-02;  7,509161472321e+00
 -6,938104983419e-03;  8,521188735962e+00
  3,657133784145e-03;  9,118893623352e+00
 -1,263626758009e-02;  6,628719806671e+00
 -2,768972702324e-02;  5,930285453796e+00
 -4,066732525826e-02;  5,204858779907e+00
 -5,159693211317e-02;  4,459775447845e+00
 -6,745844334364e-02;  3,143260478973e+00
 -8,070074766874e-02;  2,146486043930e+00
 -9,280760586262e-02;  1,565585374832e+00
 -1,035909205675e-01;  1,156188607216e+00
 -1,140398755670e-01;  8,280081152916e-01
 -1,230468750000e-01;  1,407104969025e+00
 -1,057225093246e-01;  2,244164705276e+00
 -9,190899133682e-02;  2,764788627625e+00
 -7,955832779408e-02;  3,341100454330e+00
 -6,792516261339e-02;  3,964615821838e+00
 -5,728116258979e-02;  4,609630584717e+00
 -3,910695016384e-02;  5,818234920502e+00
 -2,569049410522e-02;  6,821249961853e+00
 -1,530423387885e-02;  7,613495349884e+00
 -4,897076170892e-03;  8,465763092041e+00
  5,294136237353e-03;  9,221330642700e+00
 -1,407125685364e-02;  6,475698471069e+00
 -2,666572853923e-02;  5,800718307495e+00
 -3,756050392985e-02;  5,098365783691e+00
 -5,416737496853e-02;  3,734797477722e+00
 -6,506215035915e-02;  2,843612909317e+00
 -7,648634165525e-02;  2,148978710175e+00
 -8,774334192276e-02;  1,633061766624e+00
 -9,828285872936e-02;  1,225082874298e+00
 -1,085715889931e-01;  8,898444771767e-01
 -1,190205439925e-01;  7,586894035339e-01
 -9,874957799911e-02;  2,284909486771e+00
 -8,662878721952e-02;  2,787633895874e+00
 -7,528819143772e-02;  3,343174219131e+00
 -6,479744613171e-02;  3,938648223877e+00
 -4,614257812500e-02;  5,122998237610e+00
 -3,190413862467e-02;  6,152923583984e+00
 -2,034062892199e-02;  7,004867553711e+00
 -8,059626445174e-03;  7,971860408783e+00
  2,396293217316e-03;  8,808502197266e+00
  2,013165038079e-03;  7,171819210052e+00
 -1,044895313680e-02;  6,551014900208e+00
 -2,191493846476e-02;  5,898791313171e+00
 -4,050710797310e-02;  4,536055088043e+00
 -5,305978655815e-02;  3,414651632309e+00
 -6,544528156519e-02;  2,540606021881e+00
 -7,746853679419e-02;  1,937974333763e+00
 -8,878824114799e-02;  1,472174882889e+00
 -1,001984998584e-01;  1,069505691528e+00
 -1,102852225304e-01;  7,599892616272e-01
 -1,137891039252e-01;  1,506288766861e+00
 -9,358779340982e-02;  2,290720462799e+00
 -8,309007436037e-02;  2,767995834351e+00
 -7,296852767467e-02;  3,292159557343e+00
 -5,497542768717e-02;  4,400704383850e+00
 -3,965029492974e-02;  5,421765804291e+00
 -2,746681496501e-02;  6,304564476013e+00
 -1,725470460951e-02;  7,044905662537e+00
 -6,262406241149e-03;  7,918924808502e+00
  3,824316896498e-03;  8,711493492126e+00
  1,448921579868e-02;  8,480582237244e+00
 -2,410225337371e-03;  6,882865905762e+00
 -1,359060499817e-02;  6,260769367218e+00
 -3,164639696479e-02;  4,943623065948e+00
 -4,487477242947e-02;  3,770973682404e+00
 -5,757373198867e-02;  2,801129102707e+00
 -6,766045838594e-02;  2,271831512451e+00
 -7,787256687880e-02;  1,803244352341e+00
 -8,788266032934e-02;  1,404576182365e+00
 -9,831768274307e-02;  1,046151161194e+00
 -1,086133867502e-01;  7,340251803398e-01
 -1,081188023090e-01;  1,621500611305e+00
 -9,791366010904e-02;  1,993096590042e+00
 -8,745773881674e-02;  2,417471647263e+00
 -6,832919269800e-02;  3,405317306519e+00
 -5,158996582031e-02;  4,456791400909e+00
 -3,747691214085e-02;  5,411008834839e+00
 -2,584374509752e-02;  6,245184421539e+00
 -1,213471777737e-02;  7,261870861053e+00
  1,462853542762e-04;  8,249993324280e+00
  1,104106102139e-02;  9,100159645081e+00
 -5,475251469761e-03;  6,612241744995e+00
 -2,376092039049e-02;  5,341585159302e+00
 -3,744905069470e-02;  4,122103691101e+00
 -5,076798051596e-02;  3,049097537994e+00
 -6,095222756267e-02;  2,468750715256e+00
 -7,186093181372e-02;  1,965462803841e+00
 -8,194766193628e-02;  1,540002226830e+00
 -9,302354604006e-02;  1,141335010529e+00
 -1,038068681955e-01;  7,986211180687e-01
 -1,113301143050e-01;  8,451017141342e-01
 -9,622092545033e-02;  1,923887372017e+00
 -7,691822946072e-02;  2,781757116318e+00
 -5,981677398086e-02;  3,782110214233e+00
 -4,470758885145e-02;  4,750531673431e+00
 -3,239175677299e-02;  5,616241455078e+00
 -2,167809568346e-02;  6,371464252472e+00
 -9,362262673676e-03;  7,308275699615e+00
  2,256973879412e-03;  8,235306739807e+00
  1,269199512899e-02;  9,060684204102e+00
  3,998466301709e-03;  7,049777507782e+00
 -1,485841162503e-02;  5,842153072357e+00
 -2,914561331272e-02;  4,590635776520e+00
 -3,968512639403e-02;  3,665320158005e+00
 -5,075404793024e-02;  2,881562709808e+00
 -6,271462142467e-02;  2,268138885498e+00
 -7,415970414877e-02;  1,765677571297e+00
 -8,436484634876e-02;  1,367097258568e+00
 -9,479986876249e-02;  1,013172626495e+00
 -1,040088832378e-01;  7,338814735413e-01
 -1,069067269564e-01;  1,376675844193e+00
 -9,018839895725e-02;  2,045335054398e+00
 -7,233462482691e-02;  2,904701709747e+00
 -5,653580278158e-02;  3,869886159897e+00
 -4,245758056641e-02;  4,777524948120e+00
 -3,092890232801e-02;  5,594044208527e+00
 -2,075162157416e-02;  6,310041427612e+00
 -8,944303728640e-03;  7,207911968231e+00
  2,535612788051e-03;  8,113416671753e+00
  1,317961327732e-02;  8,957419395447e+00
  1,832049898803e-02;  7,929460048676e+00
  1,901709474623e-03;  6,857758998871e+00
 -1,506739109755e-02;  5,651233673096e+00
 -2,782904542983e-02;  4,460139274597e+00
 -4,120370745659e-02;  3,356936216354e+00
 -5,378424748778e-02;  2,590782403946e+00
 -6,419140100479e-02;  2,100360870361e+00
 -7,581760734320e-02;  1,612189292908e+00
 -8,614116907120e-02;  1,230813503265e+00
 -9,692449122667e-02;  8,827742934227e-01
 -1,045522242785e-01;  6,573086380959e-01
 -9,182540327311e-02;  1,869995594025e+00
 -7,450800389051e-02;  2,664819717407e+00
 -5,912714451551e-02;  3,586467504501e+00
 -4,523003473878e-02;  4,470123767853e+00
 -3,371528908610e-02;  5,271504878998e+00
 -2,348924800754e-02;  5,985974311829e+00
 -1,120824366808e-02;  6,892877578735e+00
  7,941204821691e-04;  7,839382648468e+00
  1,098533254117e-02;  8,649194717407e+00
  2,119047753513e-02;  9,125206947327e+00
  5,503115244210e-03;  7,003861904144e+00
 -1,085297949612e-02;  5,830008029938e+00
 -2,336386032403e-02;  4,647322177887e+00
 -3,684997558594e-02;  3,512524843216e+00
 -4,688097164035e-02;  2,878483057022e+00
 -5,780360847712e-02;  2,319781064987e+00
 -6,888646632433e-02;  1,833890676498e+00
 -8,005987852812e-02;  1,385614037514e+00
 -9,095465391874e-02;  1,014071226120e+00
 -9,959245473146e-02;  7,473022937775e-01
 -1,051025390625e-01;  1,103391528130e+00
 -8,684473484755e-02;  1,978159904480e+00
 -7,032842189074e-02;  2,787592172623e+00
 -5,553967133164e-02;  3,691564559937e+00
 -4,229736328125e-02;  4,544229984283e+00
 -3,131202980876e-02;  5,317539691925e+00
 -1,704572513700e-02;  6,315915584564e+00
 -6,366895511746e-03;  7,145224094391e+00
  4,646301269531e-03;  8,002047538757e+00
  1,506042480469e-02;  8,849155426025e+00
  2,356587350368e-02;  8,764370918274e+00
  5,064259283245e-03;  6,884655475616e+00
 -1,040019188076e-02;  5,713355541229e+00
 -2,216571383178e-02;  4,567166805267e+00
 -3,503882512450e-02;  3,502681255341e+00
 -4,770295694470e-02;  2,734636783600e+00
 -5,782450735569e-02;  2,229030609131e+00
 -6,822469830513e-02;  1,778500795364e+00
 -7,881297171116e-02;  1,366799116135e+00
 -8,929675817490e-02;  1,009899258614e+00
 -9,767681360245e-02;  7,512026429176e-01
 -1,038765311241e-01;  9,508637785912e-01
 -9,187416732311e-02;  1,700209140778e+00
 -7,515583932400e-02;  2,431201457977e+00
 -6,019293889403e-02;  3,298578977585e+00
 -4,651873931289e-02;  4,156904697418e+00
 -3,499702736735e-02;  4,944243907928e+00
 -2,477795071900e-02;  5,655031681061e+00
 -1,216954737902e-02;  6,576071739197e+00
  3,413324884605e-04;  7,559060096741e+00
  1,133363135159e-02;  8,430025100708e+00
  2,196370065212e-02;  9,257359504700e+00
  2,562083303928e-02;  9,501152992249e+00
  2,657517232001e-02;  9,553175926208e+00
  2,702795900404e-02;  9,575078964233e+00
  3,051094338298e-02;  9,709136009216e+00
  3,296992927790e-02;  9,781690597534e+00
  3,481591120362e-02;  9,824954032898e+00
  3,463479876518e-02;  9,012708663940e+00
  1,989480666816e-02;  7,259629249573e+00
  8,609937503934e-03;  6,133867263794e+00
 -3,963636234403e-03;  5,023895740509e+00
 -1,754030957818e-02;  4,061404705048e+00
 -3,159067034721e-02;  3,270476341248e+00
 -4,450557380915e-02;  2,640922546387e+00
  0,000000000000e+00;  2,384596824646e+00
 -4,479118157178e-03;  2,161178112030e+00
 -1,203719433397e-02;  1,818135976791e+00
 -1,786074414849e-02;  1,585290551186e+00
 -2,015951462090e-02;  1,497051239014e+00
 -3,045521676540e-02;  1,156953811646e+00
 -3,465569391847e-02;  1,072460055351e+00
 -3,580508008599e-02;  1,084514141083e+00
 -3,600012883544e-02;  1,702420234680e+00
 -1,829960010946e-02;  3,696702241898e+00
 -2,472918946296e-03;  4,818040847778e+00
  1,778411865234e-02;  6,123874664307e+00
  4,194209724665e-02;  7,603234767914e+00
  6,967362016439e-02;  9,232130050659e+00
  1,001009717584e-01;  1,097775363922e+01
  1,327853053808e-01;  1,281504249573e+01
  1,666190177202e-01;  1,470527744293e+01
  2,009403407574e-01;  1,660940933228e+01
  2,358119785786e-01;  1,847559356689e+01
  2,704328596592e-01;  2,024641418457e+01
  3,030614554882e-01;  2,193930435181e+01
  3,336420357227e-01;  2,359005928040e+01
  3,623697161674e-01;  2,519574165344e+01
  3,895091116428e-01;  2,675424003601e+01
  4,150254726410e-01;  2,825321197510e+01
  4,388212263584e-01;  2,969005775452e+01
  4,611192643642e-01;  3,106422805786e+01
  4,819684326649e-01;  3,237422943115e+01
  5,014801025391e-01;  3,362070083618e+01
  5,193896293640e-01;  3,480339431763e+01
  5,359686017036e-01;  3,591838836670e+01
  5,516141653061e-01;  3,696963882446e+01
  5,661243200302e-01;  3,795380020142e+01
  5,797636508942e-01;  3,887040328979e+01
  5,921282768250e-01;  3,972255706787e+01
  6,037335395813e-01;  4,051296615601e+01
  6,142173409462e-01;  4,124559402466e+01
  6,328791975975e-01;  4,254617309570e+01
  6,487337350845e-01;  4,364480972290e+01
  6,624566912651e-01;  4,455922317505e+01
  6,742848753929e-01;  4,532210540771e+01
  6,884676218033e-01;  4,623825454712e+01
  7,001007795334e-01;  4,689698410034e+01
  7,118732333183e-01;  4,755218124390e+01
  7,238756418228e-01;  4,813911056519e+01
  7,344012260437e-01;  4,857405090332e+01
  7,445157766342e-01;  4,892974472046e+01
  7,543238997459e-01;  4,924288940430e+01
  7,614152431488e-01;  4,840420532227e+01
  7,619516253471e-01;  4,740252304077e+01
  7,490924596786e-01;  4,239479064941e+01
  7,361496686935e-01;  4,024263763428e+01
  7,210404872894e-01;  3,791681289673e+01
  7,052207589149e-01;  3,544538497925e+01
  6,905504465103e-01;  3,291997909546e+01
  6,775588989258e-01;  3,048435974121e+01
  6,659327149391e-01;  2,829863548279e+01
  6,550309658051e-01;  2,642817878723e+01
  6,368985176086e-01;  2,353493118286e+01
  6,225695610046e-01;  2,145700454712e+01
  6,103442907333e-01;  1,989840126038e+01
  6,001530289650e-01;  1,868025398254e+01
  5,869873762131e-01;  1,725789070129e+01
  5,756676793098e-01;  1,615856361389e+01
  5,635747313499e-01;  1,501802730560e+01
  5,531954765320e-01;  1,415078258514e+01
  5,415204763412e-01;  1,321732044220e+01
  5,309322476387e-01;  1,243513774872e+01
  5,200304985046e-01;  1,171414756775e+01
  5,126813650131e-01;  1,125760078430e+01
  5,071573853493e-01;  1,094316482544e+01
  5,028942227364e-01;  1,071163463593e+01
  5,002958774567e-01;  1,129650688171e+01
  5,133849382401e-01;  1,436120700836e+01
  5,313432216644e-01;  1,702087974548e+01
  5,426559448242e-01;  1,860456657410e+01
  5,549648404121e-01;  2,028915405273e+01
  5,682489275932e-01;  2,201391601563e+01
  5,823550224304e-01;  2,373683166504e+01
  5,957853794098e-01;  2,543666648865e+01
  6,082057356834e-01;  2,709593963623e+01
  6,194418072701e-01;  2,869523429871e+01
  6,299952864647e-01;  3,022019767761e+01
  6,488103270531e-01;  3,297143554688e+01
  6,651734113693e-01;  3,532806777954e+01
  6,793282628059e-01;  3,736365890503e+01
  6,912818551064e-01;  3,910445404053e+01
  7,018213868141e-01;  4,058069229126e+01
  7,143810391426e-01;  4,241092300415e+01
  7,249901890755e-01;  4,384734725952e+01
  7,360799908638e-01;  4,527736282349e+01
  7,476713657379e-01;  4,671136856079e+01
  7,586218714714e-01;  4,782489013672e+01
  7,670367956161e-01;  4,842354202271e+01
  7,731528878212e-01;  4,875947952271e+01
  7,783773541451e-01;  4,903176498413e+01
  7,824872732162e-01;  4,919081878662e+01
  7,859702706337e-01;  4,929293441772e+01
  7,889308333397e-01;  4,936212539673e+01
  7,900105118752e-01;  4,889918136597e+01
  7,784052491188e-01;  4,371292877197e+01
  7,612410783768e-01;  4,004828262329e+01
  7,405939698219e-01;  3,590368270874e+01
  7,298175692558e-01;  3,385984420776e+01
