	Deformación;     Fuerza estándar
 -3,940648585558e-02;  5,620687007904e+00
 -5,014801025391e-02;  5,002808570862e+00
 -6,017900630832e-02;  4,486399173737e+00
 -7,148477435112e-02;  3,953824043274e+00
 -8,155059814453e-02;  3,532619714737e+00
 -9,161642193794e-02;  3,134034633636e+00
 -1,011806949973e-01;  2,787772417068e+00
 -1,097140088677e-01;  2,501363992691e+00
 -1,175437569618e-01;  2,261494636536e+00
 -1,247187107801e-01;  2,054315090179e+00
 -1,313781738281e-01;  1,879757881165e+00
 -1,384277343750e-01;  1,695496559143e+00
 -1,459231227636e-01;  1,512770295143e+00
 -1,540663391352e-01;  1,328443288803e+00
 -1,625857204199e-01;  1,159567356110e+00
 -1,709727346897e-01;  1,004217624664e+00
 -1,796453744173e-01;  8,452326655388e-01
 -1,886732727289e-01;  6,953387856483e-01
 -1,952212750912e-01;  6,696081757545e-01
 -1,846121102571e-01;  1,026081562042e+00
 -1,729023158550e-01;  1,376165628433e+00
 -1,619169861078e-01;  1,717597365379e+00
 -1,510848999023e-01;  2,058774471283e+00
 -1,404966264963e-01;  2,406592369080e+00
 -1,282156258821e-01;  2,843479871750e+00
 -1,166381835938e-01;  3,285618543625e+00
 -1,056807115674e-01;  3,725238800049e+00
 -9,403361380100e-02;  4,234158515930e+00
 -8,285323530436e-02;  4,739634037018e+00
 -7,252269983292e-02;  5,223366260529e+00
 -6,221306696534e-02;  5,742212772369e+00
 -5,097696185112e-02;  6,323390007019e+00
 -4,056283831596e-02;  6,882547855377e+00
 -3,108911961317e-02;  7,403643608093e+00
 -2,282051369548e-02;  7,866403102875e+00
 -1,609138771892e-02;  8,254864692688e+00
 -9,682697243989e-03;  8,631867408752e+00
 -3,594439942390e-03;  8,995508193970e+00
  2,117654541507e-03;  9,340589523315e+00
  3,204345703125e-04;  8,746691703796e+00
 -1,059523876756e-02;  7,852106571198e+00
 -2,289017476141e-02;  6,786170005798e+00
 -3,414021432400e-02;  5,991807460785e+00
 -4,539721831679e-02;  5,284118652344e+00
 -5,588100105524e-02;  4,725395202637e+00
 -6,678274273872e-02;  4,188645839691e+00
 -7,722473144531e-02;  3,720509529114e+00
 -8,801501989365e-02;  3,282814025879e+00
 -9,825499355793e-02;  2,903250932693e+00
 -1,070599779487e-01;  2,599152088165e+00
 -1,152658909559e-01;  2,341187238693e+00
 -1,225940883160e-01;  2,130433797836e+00
 -1,294625252485e-01;  1,940233945847e+00
 -1,362195163965e-01;  1,760839819908e+00
 -1,435825526714e-01;  1,580840349197e+00
 -1,514331996441e-01;  1,397868633270e+00
