         Deformación;     Fuerza estándar
  0,000000000000e+00;  1,029687976837e+01
  1,393193815602e-05;  9,881045341492e+00
  3,482984539005e-05;  9,777576446533e+00
  1,393193815602e-05;  9,745168685913e+00
  2,786387631204e-05;  9,727842330933e+00
  4,876178354607e-05;  9,626049041748e+00
  2,786387631204e-05;  9,530035018921e+00
  3,482984539005e-05;  8,047331809998e+00
  1,062310300767e-02;  7,183660030365e+00
  2,486154250801e-02;  6,744752407074e+00
  4,598236083984e-02;  6,366981983185e+00
  5,944757908583e-02;  6,179850101471e+00
  7,426419109106e-02;  6,171975612640e+00
  8,915047347546e-02;  6,158092975616e+00
  1,043432503939e-01;  6,101145744324e+00
  1,193897426128e-01;  6,086276054382e+00
  1,334679573774e-01;  6,110422611237e+00
  1,467938572168e-01;  6,094754695892e+00
  1,595067530870e-01;  6,015001773834e+00
  1,727490574121e-01;  5,952460289001e+00
  1,864580959082e-01;  5,793563365936e+00
  2,007870823145e-01;  5,644714355469e+00
  2,157569527626e-01;  5,567480564117e+00
  2,308591753244e-01;  5,596726417542e+00
  2,466997951269e-01;  5,719075202942e+00
  2,630140781403e-01;  5,937159538269e+00
  2,799204885960e-01;  6,211133480072e+00
  2,976140677929e-01;  6,581198215485e+00
  3,150429129601e-01;  7,018523216248e+00
  3,317333757877e-01;  7,458228588104e+00
  3,466823399067e-01;  7,976143836975e+00
  3,589145839214e-01;  8,473330497742e+00
  3,744556605816e-01;  9,308362007141e+00
  3,814355731010e-01;  9,835972785950e+00
  3,659711182117e-01;  8,222653388977e+00
  3,485631644726e-01;  7,395412921906e+00
  3,337186872959e-01;  6,571290016174e+00
  3,289539515972e-01;  6,234264850616e+00
  3,228308558464e-01;  5,746335029602e+00
  3,181915283203e-01;  5,418540954590e+00
  3,116574585438e-01;  5,167723178864e+00
  3,216884434223e-01;  6,488040447235e+00
  3,400228619576e-01;  7,268458366394e+00
  3,548534214497e-01;  8,065073966980e+00
  3,645918369293e-01;  8,730701446533e+00
  3,693217337132e-01;  9,149916648865e+00
  3,735709786415e-01;  9,460725784302e+00
  3,871685564518e-01;  3,818919420242e+00
  4,053915143013e-01;  2,040260553360e+00
  4,156454205513e-01;  1,612362027168e+00
  4,338544905186e-01;  1,347890257835e+00
  4,479884207249e-01;  9,303892254829e-01
  4,622129499912e-01;  9,052209258080e-01
  4,764374494553e-01;  1,244427800179e+00
