         Deformación;     Fuerza estándar
  0,000000000000e+00;  1,262712669373e+01
  0,000000000000e+00;  1,254239368439e+01
  2,089790723403e-05;  1,251951217651e+01
 -1,393193815602e-05;  1,249338817596e+01
 -1,393193815602e-05;  1,248402404785e+01
  2,089790723403e-05;  1,237398433685e+01
  2,089790723403e-05;  1,231725597382e+01
 -1,400159788318e-03;  1,181176185608e+01
 -4,082057625055e-03;  1,147512435913e+01
 -8,421855978668e-03;  1,093130874634e+01
 -1,342342235148e-02;  1,013612461090e+01
 -1,432899851352e-02;  1,004239463806e+01
 -1,462853513658e-02;  1,000784969330e+01
 -1,474695652723e-02;  9,968171119690e+00
 -1,467729639262e-02;  9,990533828735e+00
 -1,469819433987e-02;  9,980737686157e+00
 -1,467729639262e-02;  9,980998039246e+00
 -1,464246679097e-02;  9,961461067200e+00
 -1,459370460361e-02;  9,937847137451e+00
 -1,953257620335e-02;  8,889911651611e+00
 -3,182751312852e-02;  7,932755470276e+00
 -4,258296638727e-02;  6,801956176758e+00
 -4,557833448052e-02;  6,464676856995e+00
 -4,918670654297e-02;  6,148999691010e+00
 -5,697466060519e-02;  5,571900367737e+00
 -5,921073630452e-02;  5,899559974670e+00
 -4,821843653917e-02;  6,975152015686e+00
 -3,813171386719e-02;  8,143227577209e+00
 -3,648774698377e-02;  8,363180160522e+00
 -3,378494828939e-02;  8,707014083862e+00
 -3,074082173407e-02;  9,057857513428e+00
 -2,509142085910e-02;  9,638255119324e+00
 -2,275782078505e-02;  9,825174331665e+00
 -2,164326608181e-02;  9,891354560852e+00
 -2,094666846097e-02;  9,924130439758e+00
 -2,042422071099e-02;  9,933465957642e+00
 -1,997143216431e-02;  9,952022552490e+00
 -1,990177296102e-02;  9,640152931213e+00
 -3,046218119562e-02;  8,321572303772e+00
 -4,150324314833e-02;  7,064128875732e+00
 -4,322383552790e-02;  6,828901767731e+00
 -4,601719230413e-02;  6,464331150055e+00
 -4,929119721055e-02;  6,115955352783e+00
 -5,599942430854e-02;  5,522381305695e+00
 -5,923860147595e-02;  5,289614200592e+00
