         Deformacion;     Fuerza
  1,597763419151e+00;  7,692128753662e+01
  1,602374911308e+00;  7,789588165283e+01
  1,607724785805e+00;  7,907913208008e+01
  1,615289807320e+00;  8,072859954834e+01
  1,617414355278e+00;  8,092123413086e+01
  1,618076205254e+00;  8,079903411865e+01
  1,618076205254e+00;  8,044478607178e+01
  1,606227040291e+00;  7,665266418457e+01
  1,594210743904e+00;  7,315079498291e+01
  1,582173585892e+00;  6,977246093750e+01
  1,569634795189e+00;  6,647707366943e+01
  1,557548880577e+00;  6,333163452148e+01
  1,545065879822e+00;  6,024879074097e+01
  1,534804940224e+00;  5,782636642456e+01
  1,522670269012e+00;  5,486905670166e+01
  1,512290954590e+00;  5,255408859253e+01
  1,502259969711e+00;  5,032441711426e+01
  1,489999890327e+00;  4,761698150635e+01
  1,479864358902e+00;  4,548680496216e+01
  1,467618227005e+00;  4,291131591797e+01
  1,455093383789e+00;  4,038330841064e+01
  1,442582488060e+00;  3,787911224365e+01
  1,432495832443e+00;  3,593630981445e+01
  1,422478675842e+00;  3,404149246216e+01
  1,412308454514e+00;  3,216870117188e+01
  1,399922966957e+00;  2,992556571960e+01
  1,392580747604e+00;  2,865675544739e+01
  1,387788176537e+00;  2,790862464905e+01
  1,382194519043e+00;  2,698814201355e+01
  1,374336957932e+00;  2,579039382935e+01
  1,372247099876e+00;  2,567830657959e+01
  1,371550559998e+00;  2,575573921204e+01
  1,371362447739e+00;  2,591340637207e+01
  1,380390286446e+00;  2,839941024780e+01
  1,392246365547e+00;  3,110448455811e+01
  1,404053688049e+00;  3,385121917725e+01
  1,416369557381e+00;  3,659874725342e+01
  1,428838610649e+00;  3,935307693481e+01
  1,438848733902e+00;  4,151467132568e+01
  1,451178550720e+00;  4,422264480591e+01
  1,463682413101e+00;  4,695301055908e+01
  1,475768327713e+00;  4,964711380005e+01
  1,485903859138e+00;  5,181155776978e+01
  1,496129870415e+00;  5,399567413330e+01
  1,508264660835e+00;  5,675836944580e+01
  1,518720507622e+00;  5,904458236694e+01
  1,528779387474e+00;  6,130424499512e+01
  1,540900230408e+00;  6,409340667725e+01
  1,551314353943e+00;  6,634420776367e+01
  1,563455939293e+00;  6,914839935303e+01
  1,576029539108e+00;  7,198150634766e+01
  1,586074471474e+00;  7,428324127197e+01
  1,598494768143e+00;  7,704684448242e+01
  1,603008747101e+00;  7,800917053223e+01
  1,608128786087e+00;  7,916151428223e+01
  1,615394234657e+00;  8,070384216309e+01
  1,616355538368e+00;  8,026384735107e+01
  1,605544328690e+00;  7,693311309814e+01
  1,593653440475e+00;  7,347021484375e+01
  1,581665039063e+00;  7,008815002441e+01
  1,569133281708e+00;  6,677020263672e+01
  1,557061195374e+00;  6,358374404907e+01
  1,544578194618e+00;  6,045163345337e+01
  1,534338235855e+00;  5,801267242432e+01
  1,522147774696e+00;  5,504506683350e+01
  1,511803388596e+00;  5,270964431763e+01
  1,501786231995e+00;  5,044982910156e+01
  1,489498257637e+00;  4,772418594360e+01
  1,479376792908e+00;  4,557817459106e+01
  1,467151522636e+00;  4,298462295532e+01
  1,457120537758e+00;  4,094305419922e+01
  1,444686174393e+00;  3,840969467163e+01
  1,434550762177e+00;  3,642011642456e+01
  1,424436211586e+00;  3,449359130859e+01
  1,414433002472e+00;  3,259165954590e+01
  1,404332399368e+00;  3,076821899414e+01
  1,392093181610e+00;  2,861950492859e+01
  1,387349367142e+00;  2,787406730652e+01
  1,381776571274e+00;  2,696581649780e+01
  1,374058246613e+00;  2,576198005676e+01
  1,372003316879e+00;  2,561398887634e+01
  1,371306657791e+00;  2,569382286072e+01
  1,371118664742e+00;  2,582981491089e+01
  1,379693746567e+00;  2,820514678955e+01
  1,391501069069e+00;  3,089448356628e+01
  1,403287529945e+00;  3,366076278687e+01
  1,415596365929e+00;  3,642238616943e+01
  1,425634264946e+00;  3,863241577148e+01
  1,438082456589e+00;  4,135455322266e+01
  1,450447082520e+00;  4,406898880005e+01
  1,460450172424e+00;  4,623743438721e+01
  1,472724199295e+00;  4,892542648315e+01
  1,485137581825e+00;  5,163996124268e+01
  1,495342731476e+00;  5,383052825928e+01
  1,507533192635e+00;  5,660438919067e+01
  1,517912507057e+00;  5,887677001953e+01
  1,528047919273e+00;  6,113182449341e+01
  1,540133953094e+00;  6,391868591309e+01
  1,550527215004e+00;  6,617572021484e+01
  1,562738537788e+00;  6,898835754395e+01
  1,575221538544e+00;  7,184307861328e+01
  1,585363984108e+00;  7,416310882568e+01
  1,597763419151e+00;  7,692905426025e+01
  1,602360963821e+00;  7,788451385498e+01
  1,607620239258e+00;  7,905161285400e+01
  1,615073800087e+00;  8,065109252930e+01
  1,615463972092e+00;  7,995500183105e+01
  1,605237841606e+00;  7,693881988525e+01
  1,593458414078e+00;  7,346704101563e+01
  1,581428170204e+00;  7,007083129883e+01
  1,568868517876e+00;  6,676100921631e+01
  1,556817412376e+00;  6,357231140137e+01
  1,544313549995e+00;  6,044569396973e+01
  1,534108400345e+00;  5,801334381104e+01
  1,521869182587e+00;  5,504043579102e+01
  1,511538624763e+00;  5,270586776733e+01
  1,501528501511e+00;  5,044534301758e+01
  1,489233613014e+00;  4,771594238281e+01
  1,479112029076e+00;  4,557146072388e+01
  1,466872811317e+00;  4,297243499756e+01
  1,456855773926e+00;  4,091253662109e+01
  1,444407582283e+00;  3,837922286987e+01
  1,434299945831e+00;  3,641403961182e+01
  1,424255013466e+00;  3,448265075684e+01
  1,414189219475e+00;  3,259738922119e+01
  1,404039740562e+00;  3,078199958801e+01
  1,391849398613e+00;  2,863219451904e+01
  1,387056708336e+00;  2,788162040710e+01
  1,381518840790e+00;  2,696081161499e+01
  1,373849272728e+00;  2,574192428589e+01
  1,371738553047e+00;  2,558373451233e+01
  1,371062874794e+00;  2,567598342896e+01
  1,370853900909e+00;  2,578315162659e+01
  1,377722382545e+00;  2,778650665283e+01
  1,389341592789e+00;  3,042366600037e+01
  1,401148915291e+00;  3,320137786865e+01
  1,413269758224e+00;  3,594826126099e+01
  1,423439979553e+00;  3,814801406860e+01
  1,435853362083e+00;  4,086613464355e+01
  1,448134422302e+00;  4,359394454956e+01
  1,458144426346e+00;  4,577721023560e+01
  1,470578789711e+00;  4,847687530518e+01
  1,482810974121e+00;  5,117938613892e+01
  1,493092775345e+00;  5,336858749390e+01
  1,505338907242e+00;  5,612408065796e+01
  1,515599846840e+00;  5,836861038208e+01
  1,525860667229e+00;  6,064506912231e+01
  1,537904858589e+00;  6,343520736694e+01
  1,548235297203e+00;  6,568074798584e+01
  1,560551166534e+00;  6,848529815674e+01
  1,572860002518e+00;  7,129792785645e+01
  1,583134889603e+00;  7,360526275635e+01
  1,595513343811e+00;  7,643107604980e+01
  1,597986340523e+00;  7,695634460449e+01
  1,602604746819e+00;  7,791769409180e+01
  1,607885003090e+00;  7,908515930176e+01
  1,615324616432e+00;  8,067746734619e+01
  1,616822242737e+00;  8,058570861816e+01
  1,604617953300e+00;  7,665151977539e+01
  1,592761874199e+00;  7,317482757568e+01
  1,580710649490e+00;  6,978861236572e+01
  1,570679664612e+00;  6,713101959229e+01
  1,558489203453e+00;  6,392319869995e+01
  1,546131610870e+00;  6,079810714722e+01
  1,535780191422e+00;  5,835447692871e+01
  1,523680329323e+00;  5,536842346191e+01
  1,513356804848e+00;  5,301501464844e+01
  1,503214240074e+00;  5,075540161133e+01
  1,491009950638e+00;  4,802692794800e+01
  1,480853557587e+00;  4,587539291382e+01
  1,468565583229e+00;  4,326648330688e+01
  1,456110358238e+00;  4,070125198364e+01
  1,443620443344e+00;  3,818783569336e+01
  1,433575510979e+00;  3,623949432373e+01
  1,423509716988e+00;  3,433037567139e+01
  1,413388133049e+00;  3,244588088989e+01
  1,403322339058e+00;  3,059096527100e+01
  1,391097068787e+00;  2,846085357666e+01
  1,386499524117e+00;  2,773572540283e+01
  1,381309866905e+00;  2,687972450256e+01
  1,374134898186e+00;  2,574854087830e+01
  1,372177481651e+00;  2,564478302002e+01
  1,371515631676e+00;  2,571826171875e+01
  1,371341586113e+00;  2,582126998901e+01
  1,379101634026e+00;  2,802937126160e+01
  1,390853166580e+00;  3,069327354431e+01
  1,402632713318e+00;  3,345790100098e+01
  1,414837002754e+00;  3,619649124146e+01
  1,424916863441e+00;  3,840623855591e+01
  1,437337160110e+00;  4,113290405273e+01
  1,449645996094e+00;  4,386260223389e+01
  1,459656119347e+00;  4,604719924927e+01
  1,472006797791e+00;  4,873984909058e+01
  1,484371304512e+00;  5,145214080811e+01
  1,494625210762e+00;  5,364397048950e+01
  1,506766915321e+00;  5,641759490967e+01
  1,517181038857e+00;  5,867193222046e+01
  1,527351379395e+00;  6,092413711548e+01
  1,539367675781e+00;  6,371078872681e+01
  1,549746990204e+00;  6,596480560303e+01
  1,562027931213e+00;  6,878637695313e+01
  1,574406504631e+00;  7,164780426025e+01
  1,584597706795e+00;  7,397175598145e+01
  1,597031950951e+00;  7,676452636719e+01
  1,601713061333e+00;  7,773915100098e+01
  1,607202291489e+00;  7,892948913574e+01
  1,614976286888e+00;  8,059722137451e+01
  1,617135763168e+00;  8,082001495361e+01
  1,617811441422e+00;  8,069070434570e+01
  1,618027448654e+00;  8,046252441406e+01
  1,611465454102e+00;  7,794972229004e+01
  1,599609375000e+00;  7,462470245361e+01
  1,587781190872e+00;  7,118538665771e+01
  1,575541973114e+00;  6,785175323486e+01
  1,565385580063e+00;  6,527229309082e+01
  1,553404092789e+00;  6,214442062378e+01
  1,543268561363e+00;  5,968471527100e+01
  1,533133149147e+00;  5,729636764526e+01
  1,520845174789e+00;  5,436537933350e+01
  1,510479807854e+00;  5,204898834229e+01
  1,498184919357e+00;  4,927827453613e+01
  1,485611319542e+00;  4,659012603760e+01
  1,473177075386e+00;  4,397396469116e+01
  1,460930824280e+00;  4,142213439941e+01
  1,448517560959e+00;  3,891357421875e+01
  1,438263654709e+00;  3,692947769165e+01
  1,428197741508e+00;  3,498982238770e+01
  1,415742635727e+00;  3,264374923706e+01
  1,405516624451e+00;  3,082982063293e+01
  1,393347024918e+00;  2,866514968872e+01
  1,388575315475e+00;  2,791465187073e+01
  1,382960796356e+00;  2,700576972961e+01
  1,375068306923e+00;  2,578091621399e+01
  1,374559760094e+00;  2,627770233154e+01
  1,386603951454e+00;  2,910943222046e+01
  1,398237109184e+00;  3,187871551514e+01
  1,410148978233e+00;  3,464348602295e+01
  1,420214772224e+00;  3,686077117920e+01
  1,432579398155e+00;  3,964015197754e+01
  1,444944024086e+00;  4,238351058960e+01
  1,454961061478e+00;  4,457411193848e+01
  1,467381358147e+00;  4,730683517456e+01
  1,479481220245e+00;  5,000715255737e+01
  1,489755988121e+00;  5,219073104858e+01
  1,499821901321e+00;  5,440279388428e+01
  1,512130737305e+00;  5,721849441528e+01
  1,522544860840e+00;  5,949640274048e+01
  1,534784078598e+00;  6,228821182251e+01
  1,544787168503e+00;  6,454618835449e+01
  1,554971456528e+00;  6,682899475098e+01
  1,567127108574e+00;  6,964051818848e+01
  1,577297329903e+00;  7,193783569336e+01
  1,587328314781e+00;  7,424975585938e+01
  1,599727749825e+00;  7,702841186523e+01
  1,604360222816e+00;  7,799218750000e+01
  1,609521985054e+00;  7,915891265869e+01
  1,616822242737e+00;  8,071927642822e+01
  1,618912100792e+00;  8,093324279785e+01
  1,619559884071e+00;  8,080459594727e+01
  1,619747996330e+00;  8,060633850098e+01
  1,612405896187e+00;  7,791469573975e+01
  1,600459218025e+00;  7,452456665039e+01
  1,588512539864e+00;  7,108993530273e+01
  1,576322197914e+00;  6,777936553955e+01
  1,566117048264e+00;  6,518876647949e+01
  1,554156422615e+00;  6,206045532227e+01
  1,544076681137e+00;  5,960499572754e+01
  1,533850669861e+00;  5,721422576904e+01
  1,521611452103e+00;  5,429142379761e+01
  1,511246085167e+00;  5,198978424072e+01
  1,498881459236e+00;  4,922594070435e+01
  1,486412405968e+00;  4,654603958130e+01
  1,473964214325e+00;  4,392733383179e+01
  1,461662292480e+00;  4,137423324585e+01
  1,449214100838e+00;  3,887006759644e+01
  1,439008951187e+00;  3,691166305542e+01
  1,428943157196e+00;  3,498874282837e+01
  1,416494965553e+00;  3,262403869629e+01
  1,406255006790e+00;  3,079956436157e+01
  1,394113302231e+00;  2,865025901794e+01
  1,389320731163e+00;  2,790781784058e+01
  1,383887290955e+00;  2,700222015381e+01
  1,375973939896e+00;  2,576937866211e+01
  1,375834584236e+00;  2,640608978271e+01
  1,386276602745e+00;  2,883588790894e+01
  1,397819161415e+00;  3,157888412476e+01
  1,409682273865e+00;  3,435366058350e+01
  1,419748067856e+00;  3,659006500244e+01
  1,432091712952e+00;  3,935980224609e+01
  1,444477200508e+00;  4,209379577637e+01
  1,456946372986e+00;  4,483903884888e+01
  1,469359636307e+00;  4,757073593140e+01
  1,481550097466e+00;  5,028176116943e+01
  1,491804003716e+00;  5,247746276855e+01
  1,504105925560e+00;  5,522990036011e+01
  1,514276266098e+00;  5,748208999634e+01
  1,524585843086e+00;  5,975867080688e+01
  1,536720633507e+00;  6,256206893921e+01
  1,546925783157e+00;  6,483695220947e+01
  1,556942820549e+00;  6,712054443359e+01
  1,569077491760e+00;  6,993698120117e+01
  1,579373240471e+00;  7,223104858398e+01
  1,591800570488e+00;  7,512508392334e+01
  1,599254131317e+00;  7,678458404541e+01
  1,603997945786e+00;  7,777999877930e+01
  1,609570741653e+00;  7,900442504883e+01
  1,617414355278e+00;  8,071936035156e+01
  1,619643449783e+00;  8,097996520996e+01
  1,620305299759e+00;  8,086283111572e+01
  1,620528221130e+00;  8,070301055908e+01
  1,614878773689e+00;  7,840477752686e+01
  1,603189826012e+00;  7,510902404785e+01
  1,591180562973e+00;  7,163854217529e+01
  1,579038858414e+00;  6,831723022461e+01
  1,568868517876e+00;  6,570808410645e+01
  1,556873202324e+00;  6,256911468506e+01
  1,546856045723e+00;  6,012887573242e+01
  1,536532521248e+00;  5,771871948242e+01
  1,524411797523e+00;  5,476532363892e+01
  1,514102101326e+00;  5,246269607544e+01
  1,503924846649e+00;  5,021995544434e+01
  1,491741299629e+00;  4,749198913574e+01
  1,481605887413e+00;  4,535515975952e+01
  1,469310879707e+00;  4,277955627441e+01
  1,456876635551e+00;  4,026105880737e+01
  1,444407582283e+00;  3,776177978516e+01
  1,434251189232e+00;  3,580432128906e+01
  1,424220204353e+00;  3,389844131470e+01
  1,414189219475e+00;  3,201899337769e+01
  1,404039740562e+00;  3,020210456848e+01
  1,394371032715e+00;  2,852788352966e+01
  1,389655113220e+00;  2,782142257690e+01
  1,384479403496e+00;  2,696062850952e+01
  1,376844644547e+00;  2,579111289978e+01
  1,375813722610e+00;  2,608217048645e+01
  1,385928273201e+00;  2,858811950684e+01
  1,397387266159e+00;  3,130553627014e+01
  1,409215569496e+00;  3,407863235474e+01
  1,419309258461e+00;  3,630568313599e+01
  1,431590199471e+00;  3,908481216431e+01
  1,443968772888e+00;  4,182018661499e+01
  1,456437826157e+00;  4,456229019165e+01
  1,468837261200e+00;  4,728836441040e+01
  1,481048583984e+00;  4,998565292358e+01
  1,491302490234e+00;  5,217389678955e+01
  1,503618359566e+00;  5,492642593384e+01
  1,513698101044e+00;  5,718464660645e+01
  1,524091362953e+00;  5,946341705322e+01
  1,536212086678e+00;  6,226440048218e+01
  1,546368479729e+00;  6,452375030518e+01
  1,556455254555e+00;  6,679430389404e+01
  1,568589925766e+00;  6,962081909180e+01
  1,578885674477e+00;  7,192667388916e+01
  1,591298937798e+00;  7,484207153320e+01
  1,601190686226e+00;  7,705908966064e+01
  1,605823040009e+00;  7,801891326904e+01
  1,610880255699e+00;  7,916949462891e+01
  1,618145823479e+00;  8,068546295166e+01
  1,620165944099e+00;  8,087268829346e+01
  1,620862603188e+00;  8,076284027100e+01
  1,620967030525e+00;  8,054240417480e+01
  1,611312150955e+00;  7,726998138428e+01
  1,599282026291e+00;  7,380474090576e+01
  1,587349295616e+00;  7,040379333496e+01
  1,575075268745e+00;  6,710681152344e+01
  1,564897894859e+00;  6,454094696045e+01
  1,552916526794e+00;  6,143469238281e+01
  1,542746186256e+00;  5,899120330811e+01
  1,532666444778e+00;  5,660689926147e+01
  1,520336627960e+00;  5,369882965088e+01
  1,509922504425e+00;  5,140330886841e+01
  1,497662425041e+00;  4,866099166870e+01
  1,485102772713e+00;  4,598902130127e+01
  1,472689390182e+00;  4,336988830566e+01
  1,460429310799e+00;  4,084405136108e+01
  1,447960257530e+00;  3,834233093262e+01
  1,437755107880e+00;  3,637340927124e+01
  1,427689313889e+00;  3,446419525146e+01
  1,415234088898e+00;  3,212076187134e+01
  1,405049920082e+00;  3,029763603210e+01
  1,395353198051e+00;  2,860044288635e+01
  1,390630364418e+00;  2,786409950256e+01
  1,385280489922e+00;  2,697916412354e+01
  1,377388000488e+00;  2,578766250610e+01
  1,377429842949e+00;  2,647704315186e+01
  1,388380289078e+00;  2,894298744202e+01
  1,399804472923e+00;  3,168034553528e+01
  1,411667585373e+00;  3,446810150146e+01
  1,421747326851e+00;  3,670457839966e+01
  1,434098005295e+00;  3,945378112793e+01
  1,446406841278e+00;  4,219262313843e+01
  1,456458687782e+00;  4,440802383423e+01
  1,468872070313e+00;  4,713606262207e+01
  1,481048583984e+00;  4,982048416138e+01
  1,491323351860e+00;  5,200167465210e+01
  1,503632307053e+00;  5,477120590210e+01
  1,513712048531e+00;  5,703330612183e+01
  1,524098277092e+00;  5,932173538208e+01
  1,536198139191e+00;  6,213772201538e+01
  1,546368479729e+00;  6,440613555908e+01
  1,556455254555e+00;  6,668245697021e+01
  1,568575978279e+00;  6,949723052979e+01
  1,578885674477e+00;  7,179704284668e+01
  1,591298937798e+00;  7,469194030762e+01
  1,601190686226e+00;  7,691603088379e+01
  1,605962395668e+00;  7,790003204346e+01
  1,611221671104e+00;  7,910417175293e+01
  1,618786692619e+00;  8,075444030762e+01
  1,620897412300e+00;  8,095444488525e+01
  1,621559143066e+00;  8,084622955322e+01
  1,621768116951e+00;  8,065227508545e+01
  1,614809155464e+00;  7,803759002686e+01
  1,602987885475e+00;  7,466564941406e+01
  1,590950727463e+00;  7,121774291992e+01
  1,578801989555e+00;  6,791645050049e+01
  1,568638682365e+00;  6,533135223389e+01
  1,556615471840e+00;  6,219161987305e+01
  1,544034838676e+00;  5,912479019165e+01
  1,533871531487e+00;  5,674499511719e+01
  1,521625399590e+00;  5,382205200195e+01
  1,511260032654e+00;  5,151906967163e+01
  1,498881459236e+00;  4,875576400757e+01
  1,486391425133e+00;  4,607848358154e+01
  1,473943352699e+00;  4,346332550049e+01
  1,461662292480e+00;  4,092221069336e+01
  1,449214100838e+00;  3,842728424072e+01
  1,439022898674e+00;  3,646112823486e+01
  1,429012775421e+00;  3,453885269165e+01
  1,419009685516e+00;  3,265604019165e+01
  1,408741831779e+00;  3,081721878052e+01
  1,396551370621e+00;  2,865733528137e+01
  1,391828417778e+00;  2,792158508301e+01
  1,386443734169e+00;  2,702904510498e+01
  1,378384113312e+00;  2,579659080505e+01
  1,376600861549e+00;  2,580955505371e+01
  1,388366341591e+00;  2,887464141846e+01
  1,399825334549e+00;  3,161571884155e+01
  1,411681413651e+00;  3,438238906860e+01
  1,421768188477e+00;  3,660449981689e+01
  1,434132814407e+00;  3,936356353760e+01
  1,446406841278e+00;  4,209439468384e+01
  1,458889842033e+00;  4,483377456665e+01
  1,471296191216e+00;  4,756111907959e+01
  1,483584165573e+00;  5,028334808350e+01
  1,493879914284e+00;  5,246914672852e+01
  1,506056427956e+00;  5,522900009155e+01
  1,516379952431e+00;  5,750271987915e+01
  1,526585102081e+00;  5,978094482422e+01
  1,538636207581e+00;  6,257926559448e+01
  1,549001574516e+00;  6,484706878662e+01
  1,561296582222e+00;  6,769168090820e+01
  1,573619365692e+00;  7,051190185547e+01
  1,583887219429e+00;  7,281086730957e+01
  1,596258759499e+00;  7,569854736328e+01
  1,601190686226e+00;  7,678955841064e+01
  1,606066823006e+00;  7,778461456299e+01
  1,611556053162e+00;  7,900588226318e+01
  1,619399666786e+00;  8,074127197266e+01
  1,621628761292e+00;  8,097004699707e+01
  1,622290611267e+00;  8,086303710938e+01
  1,622478604317e+00;  8,064393615723e+01
  1,613276600838e+00;  7,749369812012e+01
  1,601295113564e+00;  7,404789733887e+01
  1,589299798012e+00;  7,062348175049e+01
  1,577088356018e+00;  6,733079528809e+01
  1,566883206367e+00;  6,475666809082e+01
  1,554922699928e+00;  6,164360809326e+01
  1,544801115990e+00;  5,919550704956e+01
  1,534595966339e+00;  5,679895782471e+01
  1,522391557693e+00;  5,389253997803e+01
  1,512047171593e+00;  5,158324050903e+01
  1,501995205879e+00;  4,935987091064e+01
  1,489755988121e+00;  4,666075515747e+01
  1,479620575905e+00;  4,454347229004e+01
  1,467360496521e+00;  4,198056030273e+01
  1,454842567444e+00;  3,947247314453e+01
  1,442310810089e+00;  3,700514984131e+01
  1,432307720184e+00;  3,507220077515e+01
  1,422269701958e+00;  3,318437576294e+01
  1,412085533142e+00;  3,132232856750e+01
  1,399686098099e+00;  2,910598182678e+01
  1,397268891335e+00;  2,870082283020e+01
  1,392539024353e+00;  2,796686553955e+01
  1,387112498283e+00;  2,705286216736e+01
  1,378955364227e+00;  2,576934051514e+01
  1,376900434494e+00;  2,565509223938e+01
  1,376252532005e+00;  2,575337982178e+01
  1,376078367233e+00;  2,589992713928e+01
  1,383281230927e+00;  2,799006462097e+01
  1,394705414772e+00;  3,061675834656e+01
  1,406408190727e+00;  3,336287689209e+01
  1,418786764145e+00;  3,612833023071e+01
  1,431130409241e+00;  3,888156127930e+01
  1,443460226059e+00;  4,160136795044e+01
  1,453463315964e+00;  4,377056121826e+01
  1,465911507607e+00;  4,648375701904e+01
  1,478018403053e+00;  4,918976211548e+01
  1,488237500191e+00;  5,136885452271e+01
  1,498358964920e+00;  5,357291412354e+01
  1,510542511940e+00;  5,634492111206e+01
  1,521012306213e+00;  5,862421798706e+01
  1,533321261406e+00;  6,142144393921e+01
  1,545866966248e+00;  6,423285675049e+01
  1,555981516838e+00;  6,650327301025e+01
  1,568123221397e+00;  6,931188964844e+01
  1,578377127647e+00;  7,159182739258e+01
  1,590797424316e+00;  7,448104858398e+01
  1,600703001022e+00;  7,671913909912e+01
  1,605586171150e+00;  7,771615600586e+01
  1,611193776131e+00;  7,895001220703e+01
  1,619114041328e+00;  8,066851043701e+01
  1,621266603470e+00;  8,083708953857e+01
  1,611974000931e+00;  7,758056640625e+01
  1,600062131882e+00;  7,409475708008e+01
  1,588094592094e+00;  7,065355682373e+01
  1,575876355171e+00;  6,732495117188e+01
  1,565650224686e+00;  6,475131988525e+01
  1,553647875786e+00;  6,164014434814e+01
  1,543512463570e+00;  5,918164062500e+01
  1,533362984657e+00;  5,677256393433e+01
  1,521102905273e+00;  5,382456970215e+01
  1,510737538338e+00;  5,152519989014e+01
  1,498428702354e+00;  4,877936553955e+01
  1,485869050026e+00;  4,607573699951e+01
  1,473420858383e+00;  4,343777084351e+01
  1,461195588112e+00;  4,090567398071e+01
  1,448740363121e+00;  3,838003158569e+01
  1,438514351845e+00;  3,640177154541e+01
  1,428420662880e+00;  3,446953964233e+01
  1,416021227837e+00;  3,210814666748e+01
  1,405774354935e+00;  3,028708839417e+01
  1,396063804626e+00;  2,858613586426e+01
  1,391375660896e+00;  2,785649299622e+01
  1,386165142059e+00;  2,695989418030e+01
  1,378377199173e+00;  2,575973129272e+01
  1,376357078552e+00;  2,562897109985e+01
  1,375799775124e+00;  2,572658920288e+01
  1,375695228577e+00;  2,595312881470e+01
  1,386778116226e+00;  2,878911972046e+01
  1,398327708244e+00;  3,152281379700e+01
  1,410218596458e+00;  3,427302551270e+01
  1,420284390450e+00;  3,649054336548e+01
  1,432614207268e+00;  3,924915695190e+01
  1,444964885712e+00;  4,196659851074e+01
  1,457433938980e+00;  4,468723297119e+01
  1,469847321510e+00;  4,739255142212e+01
  1,482058644295e+00;  5,009988403320e+01
  1,492312550545e+00;  5,229098510742e+01
  1,504607439041e+00;  5,503589248657e+01
  1,514777779579e+00;  5,729360580444e+01
  1,525122284889e+00;  5,957778930664e+01
  1,537194252014e+00;  6,236454391479e+01
  1,547434210777e+00;  6,461758422852e+01
  1,559833645821e+00;  6,746039581299e+01
  1,572072863579e+00;  7,029421234131e+01
  1,582403421402e+00;  7,257666015625e+01
  1,594788908958e+00;  7,542735290527e+01
  1,602165937424e+00;  7,705115509033e+01
  1,606867909431e+00;  7,800741577148e+01
  1,611904263496e+00;  7,916057586670e+01
  1,619135022163e+00;  8,069778442383e+01
  1,621210813522e+00;  8,090953063965e+01
  1,621823906898e+00;  8,078127288818e+01
  1,622011899948e+00;  8,058189392090e+01
  1,617456197739e+00;  7,859516143799e+01
  1,606171369553e+00;  7,542787933350e+01
  1,594085335732e+00;  7,193665313721e+01
  1,581964612007e+00;  6,860651397705e+01
  1,569377064705e+00;  6,535777282715e+01
  1,557325959206e+00;  6,223431777954e+01
  1,544835925102e+00;  5,917174911499e+01
  1,534547209740e+00;  5,677149200439e+01
  1,522370696068e+00;  5,385005569458e+01
  1,512012362480e+00;  5,155415344238e+01
  1,502002239227e+00;  4,933721542358e+01
  1,489755988121e+00;  4,663227844238e+01
  1,479655385017e+00;  4,452880096436e+01
  1,467374444008e+00;  4,200099945068e+01
  1,454856514931e+00;  3,949573898315e+01
  1,442282915115e+00;  3,700844192505e+01
  1,432231068611e+00;  3,506084823608e+01
  1,419775962830e+00;  3,269927215576e+01
  1,409528970718e+00;  3,086046791077e+01
  1,397261857986e+00;  2,870499610901e+01
  1,392580747604e+00;  2,796766662598e+01
  1,387126445770e+00;  2,706223678589e+01
  1,378969311714e+00;  2,579439544678e+01
  1,377227783203e+00;  2,582061004639e+01
  1,387962341309e+00;  2,861411285400e+01
  1,399372577667e+00;  3,132103729248e+01
  1,411214709282e+00;  3,406877136230e+01
  1,421294450760e+00;  3,630136108398e+01
  1,433589458466e+00;  3,908462905884e+01
  1,445954084396e+00;  4,183116149902e+01
  1,458443999290e+00;  4,458562469482e+01
  1,470843434334e+00;  4,730543136597e+01
  1,483103513718e+00;  5,000201034546e+01
  1,493343472481e+00;  5,218526840210e+01
  1,505533933640e+00;  5,494759750366e+01
  1,515857577324e+00;  5,720662307739e+01
  1,526083588600e+00;  5,947900390625e+01
  1,538162589073e+00;  6,226951217651e+01
  1,548479199409e+00;  6,453953552246e+01
  1,560788035393e+00;  6,737162780762e+01
  1,573103904724e+00;  7,020153808594e+01
  1,583399534225e+00;  7,251055908203e+01
  1,595778107643e+00;  7,539837646484e+01
  1,603196859360e+00;  7,704741668701e+01
  1,607954621315e+00;  7,801081085205e+01
  1,613039731979e+00;  7,917977142334e+01
  1,620354056358e+00;  8,076855468750e+01
  1,622443795204e+00;  8,098776245117e+01
  1,623091697693e+00;  8,086467742920e+01
  1,623147368431e+00;  8,060859680176e+01
  1,611207723618e+00;  7,671264648438e+01
  1,599135637283e+00;  7,320265960693e+01
  1,587154269218e+00;  6,980297851563e+01
  1,574845314026e+00;  6,651882171631e+01
  1,564668059349e+00;  6,397692871094e+01
  1,552672624588e+00;  6,088339996338e+01
  1,542488455772e+00;  5,844000244141e+01
  1,532436490059e+00;  5,605308532715e+01
  1,520078897476e+00;  5,315266036987e+01
  1,509713530540e+00;  5,086546325684e+01
  1,497432589531e+00;  4,813294601440e+01
  1,487422466278e+00;  4,600304412842e+01
  1,477384448051e+00;  4,391078948975e+01
  1,465166211128e+00;  4,135729217529e+01
  1,455079436302e+00;  3,934738159180e+01
  1,442526817322e+00;  3,687607955933e+01
  1,432495832443e+00;  3,493945312500e+01
  1,420047640800e+00;  3,257273101807e+01
  1,409786701202e+00;  3,073004913330e+01
  1,397505760193e+00;  2,857975769043e+01
  1,392887234688e+00;  2,785941886902e+01
