         Deformación;     Fuerza estándar
  0,000000000000e+00;  1,888703918457e+01
  2,089790723403e-05;  1,867660331726e+01
 -1,393193815602e-05;  1,862835311890e+01
  2,089790723403e-05;  1,859536743164e+01
  2,089790723403e-05;  1,858571815491e+01
  6,965969078010e-06;  1,843010902405e+01
  6,965969078010e-06;  1,826387596130e+01
 -1,000313181430e-02;  1,576715278625e+01
 -2,419281005859e-02;  1,437722682953e+01
 -3,799239546061e-02;  1,295323657990e+01
 -5,106055364013e-02;  1,139704704285e+01
 -5,489880219102e-02;  1,085028934479e+01
 -5,767125636339e-02;  1,050365924835e+01
 -6,206678226590e-02;  1,021625614166e+01
 -6,416354328394e-02;  1,012808895111e+01
 -6,545920670033e-02;  1,007288551331e+01
 -7,636791467667e-02;  8,699322700500e+00
 -8,676113933325e-02;  8,043420791626e+00
 -9,765591472387e-02;  7,167164325714e+00
 -1,027619764209e-01;  6,758106708527e+00
 -1,067395433784e-01;  6,467503070831e+00
 -1,115808933973e-01;  6,159774780273e+00
 -1,214447021484e-01;  5,623373031616e+00
 -1,269478201866e-01;  5,401371479034e+00
 -1,306258440018e-01;  5,253606796265e+00
 -1,330430358648e-01;  5,343621730804e+00
 -1,209013536572e-01;  6,910962581635e+00
 -1,100762411952e-01;  7,991926670074e+00
 -1,053184866905e-01;  8,575301170349e+00
 -1,023161485791e-01;  8,969251632690e+00
 -9,918146580458e-02;  9,308038711548e+00
 -9,442371129990e-02;  9,737827301025e+00
 -1,045452579856e-01;  8,064145088196e+00
 -1,148130968213e-01;  7,030955791473e+00
 -1,188603267074e-01;  6,502845764160e+00
 -1,214238032699e-01;  6,166799545288e+00
 -1,243495121598e-01;  5,874647140503e+00
 -1,303611397743e-01;  5,385694026947e+00
 -1,214725673199e-01;  6,806583881378e+00
 -1,101389378309e-01;  8,089783668518e+00
 -1,081536337733e-01;  8,340894699097e+00
 -1,050746738911e-01;  8,724390029907e+00
 -1,018633618951e-01;  9,110957145691e+00
 -9,623485803604e-02;  9,559349060059e+00
 -9,328825771809e-02;  9,708824157715e+00
 -9,130295366049e-02;  9,818358421326e+00
 -9,006997942924e-02;  9,862103462219e+00
 -9,344847500324e-02;  9,074671745300e+00
 -1,041273027658e-01;  7,788327693939e+00
 -1,100692749023e-01;  7,036277294159e+00
 -1,124028712511e-01;  6,794475078583e+00
 -1,152867823839e-01;  6,512105941772e+00
 -1,218487247825e-01;  5,889950752258e+00
 -1,257984340191e-01;  5,537088394165e+00
 -1,282574236393e-01;  5,396260261536e+00
 -1,278115957975e-01;  5,815339565277e+00
 -1,166172847152e-01;  7,110223293304e+00
 -1,093517765403e-01;  8,036238670349e+00
 -1,070530116558e-01;  8,306183815002e+00
 -1,042805537581e-01;  8,627613067627e+00
 -9,815049916506e-02;  9,287403106689e+00
 -9,509940445423e-02;  9,677914619446e+00
 -9,378980845213e-02;  9,795896530151e+00
 -9,283547103405e-02;  9,840741157532e+00
 -1,018981933594e-01;  8,269120216370e+00
 -1,116366162896e-01;  7,000743865967e+00
 -1,139005571604e-01;  6,736258029938e+00
 -1,166521161795e-01;  6,436205863953e+00
 -1,228030696511e-01;  5,829374313354e+00
 -1,264601945877e-01;  5,492115974426e+00
 -1,287102103233e-01;  5,305860042572e+00
 -1,268224269152e-01;  5,882570266724e+00
 -1,154191419482e-01;  7,248641967773e+00
 -1,097000762820e-01;  7,980600357056e+00
 -1,073316484690e-01;  8,258249282837e+00
 -1,044756025076e-01;  8,587233543396e+00
 -9,820622950792e-02;  9,251486778259e+00
 -9,498098492622e-02;  9,577860832214e+00
 -9,308624267578e-02;  9,725166320801e+00
 -9,192989021540e-02;  9,697221755981e+00
 -1,021768301725e-01;  8,147289276123e+00
 -1,113022491336e-01;  6,942005634308e+00
 -1,134826019406e-01;  6,696109294891e+00
 -1,160809025168e-01;  6,409985542297e+00
 -1,219880506396e-01;  5,796965122223e+00
 -1,253804713488e-01;  5,471916198730e+00
 -1,274911612272e-01;  5,278521060944e+00
 -1,111350655556e-01;  8,266178131104e+00
 -9,128205478191e-02;  1,022369480133e+01
 -7,994842529297e-02;  1,135202693939e+01
 -6,770921498537e-02;  1,254675388336e+01
 -5,523316934705e-02;  1,378357028961e+01
 -4,267352446914e-02;  1,503960227966e+01
 -2,961233444512e-02;  1,629372978210e+01
 -1,650238037109e-02;  1,752585029602e+01
 -2,939638914540e-03;  1,874996185303e+01
  1,093657128513e-02;  1,996626853943e+01
  2,506355568767e-02;  2,117344474792e+01
  3,956670314074e-02;  2,236158180237e+01
  5,434849113226e-02;  2,354147529602e+01
  6,975721567869e-02;  2,470065307617e+01
  8,566748350859e-02;  2,583250427246e+01
  1,020932421088e-01;  2,693021583557e+01
  1,177736371756e-01;  2,801134872437e+01
  1,331684291363e-01;  2,907277488708e+01
  1,479571759701e-01;  3,011214637756e+01
  1,626553684473e-01;  3,112107658386e+01
  1,770401000977e-01;  3,209818267822e+01
  1,912715733051e-01;  3,304524993896e+01
  2,050850838423e-01;  3,395809555054e+01
  2,185015529394e-01;  3,484777069092e+01
  2,316463291645e-01;  3,571551895142e+01
  2,443104684353e-01;  3,656373214722e+01
  2,568840384483e-01;  3,738739013672e+01
  2,691093087196e-01;  3,819545364380e+01
  2,811952531338e-01;  3,898268508911e+01
  2,931976318359e-01;  3,975075531006e+01
  3,046078979969e-01;  4,050333023071e+01
  3,160459995270e-01;  4,123732757568e+01
  3,270592093468e-01;  4,195296096802e+01
  3,378216326237e-01;  4,263560485840e+01
  3,486328125000e-01;  4,326396179199e+01
  3,590539097786e-01;  4,383675384521e+01
  3,692729771137e-01;  4,434296798706e+01
  3,794641792774e-01;  4,481710052490e+01
  3,989480137825e-01;  4,572884750366e+01
  4,178327620029e-01;  4,658597946167e+01
  4,359790980816e-01;  4,741277313232e+01
  4,542856514454e-01;  4,829835128784e+01
  4,717005789280e-01;  4,927576828003e+01
  4,886348545551e-01;  5,019203948975e+01
  5,049700737000e-01;  5,106077194214e+01
  5,204554200172e-01;  5,189488220215e+01
  5,358501672745e-01;  5,270061874390e+01
  5,505692958832e-01;  5,348469543457e+01
  5,649888515472e-01;  5,425171661377e+01
  5,788998603821e-01;  5,498776245117e+01
  5,922327637672e-01;  5,567222213745e+01
  6,051685214043e-01;  5,633707427979e+01
  6,172754168510e-01;  5,697818756104e+01
  6,292499303818e-01;  5,757938385010e+01
  6,410084366798e-01;  5,818016433716e+01
  6,519311070442e-01;  5,877729797363e+01
  6,631463170052e-01;  5,934314727783e+01
  6,736858487129e-01;  5,988364028931e+01
  6,887183785439e-01;  6,066624069214e+01
  7,030682563782e-01;  6,135865020752e+01
  7,164916992188e-01;  6,203936767578e+01
  7,296991944313e-01;  6,268262481689e+01
  7,422239780426e-01;  6,329231262207e+01
  7,543099522591e-01;  6,385178756714e+01
  7,656435966492e-01;  6,436533355713e+01
  7,764059901237e-01;  6,485464477539e+01
  7,868410348892e-01;  6,532557678223e+01
  7,999022006989e-01;  6,590616607666e+01
  8,118000626564e-01;  6,644390869141e+01
  8,238372802734e-01;  6,699383544922e+01
  8,353798985481e-01;  6,759233093262e+01
  8,476191163063e-01;  6,824272155762e+01
  8,596562743187e-01;  6,888442993164e+01
  8,711501359940e-01;  6,950969696045e+01
  8,831524848938e-01;  7,010944366455e+01
  8,942074775696e-01;  7,066275787354e+01
  9,052694439888e-01;  7,121516418457e+01
  9,163244366646e-01;  7,178152465820e+01
  9,267037510872e-01;  7,229530334473e+01
  9,369089007378e-01;  7,276743316650e+01
  9,394514560699e-01;  7,287734985352e+01
  9,443137049675e-01;  7,309579467773e+01
  9,513493180275e-01;  7,342160034180e+01
  9,626829624176e-01;  7,396018218994e+01
  9,733966588974e-01;  7,447827911377e+01
  9,852387905121e-01;  7,500354003906e+01
  9,954996705055e-01;  7,539727020264e+01
  1,006944775581e+00;  7,581333923340e+01
  1,017114996910e+00;  7,563064575195e+01
  1,004053831100e+00;  6,999989318848e+01
  9,902473092079e-01;  6,670803070068e+01
  9,757720232010e-01;  6,312435150146e+01
  9,611434936523e-01;  5,961774063110e+01
  9,464801549911e-01;  5,634091567993e+01
  9,311968088150e-01;  5,323513031006e+01
  9,148964285851e-01;  5,028039169312e+01
  8,979203701019e-01;  4,747798538208e+01
  8,818219900131e-01;  4,486354064941e+01
  8,668939471245e-01;  4,248604202271e+01
  8,531152606010e-01;  4,034965515137e+01
  8,399634957314e-01;  3,844385147095e+01
  8,276685476303e-01;  3,673275756836e+01
  8,163488507271e-01;  3,518980789185e+01
  8,054749965668e-01;  3,378369140625e+01
  7,906513810158e-01;  3,192390441895e+01
  7,769423723221e-01;  3,027330398560e+01
  7,638463377953e-01;  2,880213546753e+01
  7,518997192383e-01;  2,746444129944e+01
  7,405452132225e-01;  2,626154708862e+01
  7,298663854599e-01;  2,519018173218e+01
  7,171534895897e-01;  2,392372894287e+01
  7,051162719727e-01;  2,280919265747e+01
  6,947021484375e-01;  2,181475067139e+01
  6,845457553864e-01;  2,090874481201e+01
  6,728081107140e-01;  1,992293548584e+01
  6,625681519508e-01;  1,905452919006e+01
  6,507259607315e-01;  1,811590957642e+01
  6,403257846832e-01;  1,733573341370e+01
  6,295285224915e-01;  1,652854347229e+01
  6,184456944466e-01;  1,576778221130e+01
  6,075439453125e-01;  1,503074359894e+01
  5,967327356339e-01;  1,429568290710e+01
  5,857613682747e-01;  1,354009246826e+01
  5,755422711372e-01;  1,280936241150e+01
  5,668487548828e-01;  1,224707126617e+01
  5,647450089455e-01;  1,210855293274e+01
  5,615894198418e-01;  1,191185188293e+01
  5,511196255684e-01;  1,130054283142e+01
  5,437287092209e-01;  1,167284870148e+01
  5,581552386284e-01;  1,464427852631e+01
  5,701297521591e-01;  1,660229492188e+01
  5,844866037369e-01;  1,889042472839e+01
  6,009889841080e-01;  2,143532180786e+01
  6,192398071289e-01;  2,418959045410e+01
  6,396361589432e-01;  2,707501220703e+01
  6,503986120224e-01;  2,853997039795e+01
  6,616973876953e-01;  3,000222015381e+01
  6,729195713997e-01;  3,145067787170e+01
  6,833197474480e-01;  3,288843536377e+01
  6,935388445854e-01;  3,428892517090e+01
  7,126325368881e-01;  3,696323394775e+01
  7,306604981422e-01;  3,942140197754e+01
  7,476574182510e-01;  4,170442962646e+01
  7,637557983398e-01;  4,384047698975e+01
  7,786281704903e-01;  4,581979751587e+01
  7,926018834114e-01;  4,764727401733e+01
  8,054540753365e-01;  4,935639572144e+01
  8,175261020660e-01;  5,093204498291e+01
  8,292011022568e-01;  5,239509201050e+01
  8,396639823914e-01;  5,376747131348e+01
  8,501477241516e-01;  5,504557800293e+01
  8,643304705620e-01;  5,681225204468e+01
  8,773080706596e-01;  5,840615844727e+01
  8,892407417297e-01;  5,982250595093e+01
  8,997384905815e-01;  6,112483215332e+01
  9,099993705750e-01;  6,228052902222e+01
  9,220017194748e-01;  6,365666580200e+01
  9,326387643814e-01;  6,484291839600e+01
  9,448570609093e-01;  6,611880493164e+01
  9,553408622742e-01;  6,715932464600e+01
  9,663122296333e-01;  6,821051025391e+01
  9,775483608246e-01;  6,921253967285e+01
  9,883107542992e-01;  7,006694793701e+01
  9,993169903755e-01;  7,085127258301e+01
  1,009013652802e+00;  7,152296447754e+01
  1,018111228943e+00;  7,216198730469e+01
  1,026658415794e+00;  7,275138854980e+01
  1,028420805931e+00;  7,288471984863e+01
  1,031186342239e+00;  7,309901428223e+01
  1,039858937263e+00;  7,371360015869e+01
  1,047493696213e+00;  7,412980651855e+01
  1,054459571838e+00;  7,432923126221e+01
  1,042422413826e+00;  6,880034637451e+01
  1,030434012413e+00;  6,573428344727e+01
  1,016641378403e+00;  6,230353927612e+01
  1,002068519592e+00;  5,879386901855e+01
  9,866389632225e-01;  5,535676956177e+01
  9,703664183617e-01;  5,205104827881e+01
  9,526241421700e-01;  4,890026092529e+01
  9,348051548004e-01;  4,594684600830e+01
  9,181982874870e-01;  4,322744369507e+01
  9,034304618835e-01;  4,080670928955e+01
  8,894566893578e-01;  3,868130874634e+01
  8,769876360893e-01;  3,680787277222e+01
  8,648111224174e-01;  3,512273406982e+01
  8,538048863411e-01;  3,361336898804e+01
  8,431260585785e-01;  3,223592376709e+01
  8,329418301582e-01;  3,097472000122e+01
  8,192815184593e-01;  2,929050254822e+01
