         Deformación;     Fuerza estándar
  8,712685704231e-01;  6,854660797119e+01
  8,833963274956e-01;  6,930101776123e+01
  8,938800692558e-01;  6,993639373779e+01
  9,055132865906e-01;  7,057713317871e+01
  9,165613055229e-01;  7,111168670654e+01
  9,278740286827e-01;  7,174173736572e+01
  9,381906390190e-01;  7,232155609131e+01
  9,456720948219e-01;  7,272195434570e+01
  9,480614066124e-01;  7,285305023193e+01
  9,515652656555e-01;  7,305171966553e+01
  9,620281457901e-01;  7,230061340332e+01
  9,734941720963e-01;  7,100463104248e+01
  9,835669398308e-01;  7,262508392334e+01
  9,944547414780e-01;  7,414682006836e+01
  1,004680752754e+00;  7,479340362549e+01
  9,895089268684e-01;  6,941091918945e+01
  9,747619628906e-01;  6,647496795654e+01
  9,593811035156e-01;  6,327234649658e+01
  9,441813826561e-01;  6,012562179565e+01
  9,294831752777e-01;  5,717123413086e+01
  9,142137765884e-01;  5,437322998047e+01
  8,990070223808e-01;  5,174050903320e+01
  8,829296231270e-01;  4,924426651001e+01
  8,681896328926e-01;  4,692741394043e+01
  8,539511561394e-01;  4,478442382813e+01
  8,409387469292e-01;  4,286252975464e+01
  8,284487724304e-01;  4,111961364746e+01
  8,169339895248e-01;  3,953989791870e+01
  8,060183525085e-01;  3,808462524414e+01
  7,954927682877e-01;  3,674083709717e+01
  7,852666974068e-01;  3,548770141602e+01
  7,708471417427e-01;  3,374439239502e+01
  7,570754289627e-01;  3,218892669678e+01
  7,445645332336e-01;  3,078047561646e+01
  7,326666712761e-01;  2,952022933960e+01
  7,216604351997e-01;  2,838404273987e+01
  7,116155028343e-01;  2,733472633362e+01
  6,983593106270e-01;  2,608302688599e+01
  6,866007447243e-01;  2,493377876282e+01
  6,750720739365e-01;  2,389634323120e+01
  6,644141077995e-01;  2,296368598938e+01
  6,523072719574e-01;  2,192074966431e+01
  6,410015225410e-01;  2,098777770996e+01
  6,306918859482e-01;  2,017542266846e+01
  6,193025112152e-01;  1,928792762756e+01
  6,088187098503e-01;  1,848208236694e+01
  5,973597168922e-01;  1,763087081909e+01
  5,870988368988e-01;  1,690081214905e+01
  5,763503313065e-01;  1,617510414124e+01
  5,657342076302e-01;  1,543492221832e+01
  5,550762414932e-01;  1,465154552460e+01
  5,439934134483e-01;  1,385571289063e+01
  5,334957242012e-01;  1,316603946686e+01
  5,232626795769e-01;  1,253750228882e+01
  5,180172920227e-01;  1,220533943176e+01
  5,154747366905e-01;  1,204765510559e+01
  5,115389823914e-01;  1,179942607880e+01
