         Deformación;     Fuerza estándar
  0,000000000000e+00;  1,062121486664e+01
  6,965969078010e-05;  1,055101013184e+01
  9,055759437615e-05;  1,051847267151e+01
  6,965969078010e-05;  1,048648071289e+01
  6,965969078010e-05;  1,047688293457e+01
  9,752356709214e-05;  1,039106273651e+01
  1,184214706882e-04;  1,031818675995e+01
  3,482984539005e-05;  1,026777267456e+01
 -1,044895325322e-04;  1,023911190033e+01
 -3,831282956526e-04;  1,019896507263e+01
 -1,616104738787e-03;  1,004648685455e+01
 -1,389710791409e-02;  8,792311668396e+00
 -2,702099271119e-02;  8,158292770386e+00
 -3,871685639024e-02;  7,517479896545e+00
 -5,057293549180e-02;  6,782983303070e+00
 -5,592279881239e-02;  6,464654445648e+00
 -6,259619444609e-02;  6,148016452789e+00
 -7,271774858236e-02;  5,724138736725e+00
 -7,052347064018e-02;  6,407125473022e+00
 -5,879277735949e-02;  6,955678462982e+00
 -4,847617819905e-02;  7,541459083557e+00
 -3,782521188259e-02;  8,280365943909e+00
 -3,296296671033e-02;  8,609287261963e+00
 -2,733446285129e-02;  8,936390876770e+00
 -1,691337302327e-02;  9,473834037781e+00
 -2,672842331231e-02;  8,381051063538e+00
 -3,775555267930e-02;  7,787581920624e+00
 -4,966735839844e-02;  6,954867362976e+00
 -5,245374515653e-02;  6,750555038452e+00
 -5,721150338650e-02;  6,427700996399e+00
 -6,304898113012e-02;  6,110312938690e+00
 -7,343524694443e-02;  5,620505809784e+00
 -7,998325675726e-02;  5,367117881775e+00
 -8,390509337187e-02;  5,219582557678e+00
 -8,641284704208e-02;  5,239243984222e+00
 -7,279437780380e-02;  6,316803932190e+00
 -6,197622418404e-02;  6,887212276459e+00
 -4,933995753527e-02;  7,702100753784e+00
 -4,350247606635e-02;  8,104171752930e+00
 -3,867505863309e-02;  8,399975776672e+00
 -3,271915763617e-02;  8,737999916077e+00
 -2,233289554715e-02;  9,283298492432e+00
 -1,801399514079e-02;  9,009810447693e+00
 -2,946604788303e-02;  8,322558403015e+00
 -4,281980916858e-02;  7,494997024536e+00
 -5,203578621149e-02;  6,809203624725e+00
 -5,666815862060e-02;  6,491051673889e+00
 -6,228969246149e-02;  6,157762527466e+00
 -7,232069224119e-02;  5,612671375275e+00
 -7,817210257053e-02;  5,344110488892e+00
 -8,157149702311e-02;  5,214735984802e+00
 -8,338265120983e-02;  5,380630016327e+00
 -7,330288738012e-02;  6,147956371307e+00
 -6,303505599499e-02;  6,677473068237e+00
 -5,047541111708e-02;  7,492731571198e+00
 -4,165649414063e-02;  8,090568542480e+00
 -3,705198690295e-02;  8,369791030884e+00
 -3,147921338677e-02;  8,691476821899e+00
 -2,105812355876e-02;  9,234491348267e+00
 -1,386227831244e-02;  9,541378021240e+00
 -9,264738298953e-03;  9,712910652161e+00
 -6,422623526305e-03;  9,785687446594e+00
 -1,682281494141e-02;  8,649391174316e+00
 -3,067812696099e-02;  7,796415805817e+00
 -4,310541599989e-02;  6,894100189209e+00
 -4,751487448812e-02;  6,616470813751e+00
 -5,294832959771e-02;  6,314053058624e+00
 -6,355749815702e-02;  5,759504318237e+00
 -7,055830210447e-02;  5,424132823944e+00
 -7,448710501194e-02;  5,282560825348e+00
 -7,718293368816e-02;  5,194929599762e+00
 -6,296539306641e-02;  6,342805385590e+00
 -4,962556436658e-02;  7,148987293243e+00
 -3,743511810899e-02;  8,009488105774e+00
 -3,294903412461e-02;  8,296318054199e+00
 -2,739018946886e-02;  8,627728462219e+00
 -1,708752103150e-02;  9,192947387695e+00
 -9,961335919797e-03;  9,540046691895e+00
 -5,746924318373e-03;  9,717521667480e+00
 -3,099856199697e-03;  9,746248245239e+00
 -1,728256978095e-02;  8,511958122253e+00
 -2,950784377754e-02;  7,677487373352e+00
 -4,045834764838e-02;  6,863813400269e+00
 -4,448467865586e-02;  6,608374118805e+00
 -4,944444820285e-02;  6,317252635956e+00
 -6,010934710503e-02;  5,739562034607e+00
 -6,667825579643e-02;  5,438787937164e+00
 -7,053043693304e-02;  5,293435096741e+00
 -7,307301461697e-02;  5,186090469360e+00
 -4,982060939074e-02;  7,920897960663e+00
 -3,126326948404e-02;  8,818076133728e+00
 -9,013963863254e-03;  9,819643974304e+00
  1,615408249199e-02;  1,092125415802e+01
  4,325866699219e-02;  1,208865451813e+01
  7,153353840113e-02;  1,328136062622e+01
  1,002333238721e-01;  1,447161483765e+01
  1,295043230057e-01;  1,565206909180e+01
  1,600570678711e-01;  1,681417465210e+01
  1,923512965441e-01;  1,794162368774e+01
  2,266377955675e-01;  1,904718208313e+01
  2,638360857964e-01;  2,012168121338e+01
  3,043083548546e-01;  2,117894554138e+01
  3,466266095638e-01;  2,221954536438e+01
  3,875098824501e-01;  2,323042297363e+01
  4,269442260265e-01;  2,421576881409e+01
  4,656610786915e-01;  2,514499282837e+01
  5,033191442490e-01;  2,600526237488e+01
  5,402944684029e-01;  2,678594589233e+01
  5,768379569054e-01;  2,750603866577e+01
  6,125942468643e-01;  2,812329483032e+01
  6,478420495987e-01;  2,858655548096e+01
  6,825186610222e-01;  2,904518318176e+01
  7,166728377342e-01;  2,944849967957e+01
  7,504577636719e-01;  2,984833717346e+01
  7,836784720421e-01;  3,021429252625e+01
  8,166065812111e-01;  3,056864929199e+01
  8,497297763824e-01;  3,085471534729e+01
  8,825743198395e-01;  3,114060020447e+01
  9,153701066971e-01;  3,139468193054e+01
  9,481101632118e-01;  3,166734695435e+01
  9,803347587585e-01;  3,205280303955e+01
  1,012183189392e+00;  3,238750457764e+01
  1,043808698654e+00;  3,270736694336e+01
  1,075141549110e+00;  3,297747802734e+01
  1,106314301491e+00;  3,321669387817e+01
  1,137473106384e+00;  3,341532135010e+01
  1,168227791786e+00;  3,363282012939e+01
  1,198759675026e+00;  3,385586929321e+01
  1,229340314865e+00;  3,407587432861e+01
  1,259586453438e+00;  3,429271697998e+01
  1,289735198021e+00;  3,449006652832e+01
  1,319814324379e+00;  3,461843109131e+01
  1,349607706070e+00;  3,475156784058e+01
  1,379233956337e+00;  3,489906692505e+01
  1,408929944038e+00;  3,505374145508e+01
  1,438465595245e+00;  3,522683715820e+01
  1,467722654343e+00;  3,540464401245e+01
  1,496993660927e+00;  3,554655456543e+01
  1,526167154312e+00;  3,569392776489e+01
  1,555131673813e+00;  3,579186248779e+01
  1,584242463112e+00;  3,591582107544e+01
  1,613241791725e+00;  3,602106094360e+01
  1,641892790794e+00;  3,608296966553e+01
  1,670362710953e+00;  3,613360214233e+01
  1,698909282684e+00;  3,620977783203e+01
  1,727156281471e+00;  3,631549072266e+01
  1,755424141884e+00;  3,647771453857e+01
  1,783789634705e+00;  3,668588256836e+01
  1,812245607376e+00;  3,691971588135e+01
  1,840757250786e+00;  3,716552734375e+01
  1,869408369064e+00;  3,735089111328e+01
  1,897857308388e+00;  3,758811950684e+01
  1,925763010979e+00;  3,784794998169e+01
  1,953194975853e+00;  3,809878540039e+01
  1,980480670929e+00;  3,833769989014e+01
  2,007327556610e+00;  3,854743194580e+01
  2,034069776535e+00;  3,873477935791e+01
  2,060833215714e+00;  3,899444580078e+01
  2,087798357010e+00;  3,933331298828e+01
  2,114547729492e+00;  3,978541946411e+01
  2,141241312027e+00;  4,033059692383e+01
  2,167990684509e+00;  4,095821762085e+01
  2,194398641586e+00;  4,164893341064e+01
  2,220325946808e+00;  4,239212799072e+01
  2,245723962784e+00;  4,316024780273e+01
  2,270390272141e+00;  4,397534179688e+01
  2,293942213058e+00;  4,481185150146e+01
  2,316567897797e+00;  4,557805252075e+01
  2,338782310486e+00;  4,628428268433e+01
  2,360927104950e+00;  4,694153213501e+01
  2,382472753525e+00;  4,758752441406e+01
  2,403475284576e+00;  4,821519470215e+01
  2,423941135406e+00;  4,882917022705e+01
  2,444038152695e+00;  4,943127822876e+01
  2,463723897934e+00;  5,003178405762e+01
  2,482831478119e+00;  5,061346054077e+01
  2,501437664032e+00;  5,118434143066e+01
  2,519737243652e+00;  5,174382400513e+01
  2,537918329239e+00;  5,228912353516e+01
  2,555514574051e+00;  5,283858871460e+01
  2,572567224503e+00;  5,336979675293e+01
  2,589076519012e+00;  5,388935852051e+01
  2,605314254761e+00;  5,439422607422e+01
  2,621092081070e+00;  5,488558197021e+01
  2,636702775955e+00;  5,536038970947e+01
  2,651763200760e+00;  5,582051086426e+01
  2,666496276855e+00;  5,627436447144e+01
  2,680658102036e+00;  5,671589660645e+01
  2,694701433182e+00;  5,715007781982e+01
  2,708250284195e+00;  5,756914520264e+01
  2,721799135208e+00;  5,797368240356e+01
  2,734915971756e+00;  5,836600112915e+01
  2,747802972794e+00;  5,875394821167e+01
  2,760188579559e+00;  5,913454055786e+01
  2,772239685059e+00;  5,950497817993e+01
  2,784158468246e+00;  5,986627578735e+01
  2,795666217804e+00;  6,021717834473e+01
  2,807041645050e+00;  6,056172180176e+01
  2,818256855011e+00;  6,089049530029e+01
  2,829109907150e+00;  6,121982955933e+01
  2,839642286301e+00;  6,154872894287e+01
  2,850028753281e+00;  6,187654113770e+01
  2,860080480576e+00;  6,220416259766e+01
  2,870104551315e+00;  6,253203964233e+01
  2,880330562592e+00;  6,286204147339e+01
  2,890466213226e+00;  6,319227981567e+01
  2,900566816330e+00;  6,351779556274e+01
  2,910890340805e+00;  6,384508132935e+01
  2,920907497406e+00;  6,417907714844e+01
  2,940655946732e+00;  6,484309387207e+01
  2,959763526917e+00;  6,549089813232e+01
  2,978885173798e+00;  6,612650299072e+01
  2,997588872910e+00;  6,674707031250e+01
  3,015951156616e+00;  6,736258697510e+01
  3,033797979355e+00;  6,795603179932e+01
  3,051010847092e+00;  6,853726959229e+01
  3,067965984344e+00;  6,910690307617e+01
  3,084273338318e+00;  6,964981842041e+01
  3,100678205490e+00;  7,017685699463e+01
  3,115968465805e+00;  7,067481994629e+01
  3,131230831146e+00;  7,116716003418e+01
  3,145490169525e+00;  7,163195037842e+01
  3,159756422043e+00;  7,208891296387e+01
  3,173340082169e+00;  7,251058959961e+01
  3,186589479446e+00;  7,292854309082e+01
  3,193039894104e+00;  7,312200164795e+01
  3,205564737320e+00;  7,350178527832e+01
  3,217441797256e+00;  7,386589050293e+01
  3,223293066025e+00;  7,403785705566e+01
  3,234543085098e+00;  7,437290191650e+01
  3,245061874390e+00;  7,468496704102e+01
  3,255566358566e+00;  7,496441650391e+01
  3,270146131516e+00;  7,536100769043e+01
  3,284370660782e+00;  7,573419189453e+01
  3,297390222549e+00;  7,607275390625e+01
  3,309420347214e+00;  7,638000488281e+01
  3,320760965347e+00;  7,663038635254e+01
  3,330931186676e+00;  7,685835266113e+01
  3,344027280807e+00;  7,711758422852e+01
  3,355611801147e+00;  7,732981872559e+01
  3,365977048874e+00;  7,608483886719e+01
  3,355151891708e+00;  7,238811492920e+01
  3,343539714813e+00;  7,066184997559e+01
  3,329217672348e+00;  6,874591064453e+01
  3,313579082489e+00;  6,665943145752e+01
  3,298483848572e+00;  6,447440338135e+01
  3,284349918365e+00;  6,227241516113e+01
  3,271246910095e+00;  6,012719345093e+01
  3,259000778198e+00;  5,809946823120e+01
  3,247520685196e+00;  5,621348190308e+01
  3,235971212387e+00;  5,446017837524e+01
  3,224498271942e+00;  5,282880401611e+01
  3,212760686874e+00;  5,129286193848e+01
  3,200437784195e+00;  4,983215332031e+01
  3,188087224960e+00;  4,843035125732e+01
  3,176238059998e+00;  4,708560562134e+01
  3,164674520493e+00;  4,580042266846e+01
  3,153682231903e+00;  4,457288742065e+01
  3,143233299255e+00;  4,340629959106e+01
  3,132937669754e+00;  4,230660247803e+01
  3,113899469376e+00;  4,029085159302e+01
  3,095753192902e+00;  3,848379135132e+01
  3,078470706940e+00;  3,685409927368e+01
  3,062337398529e+00;  3,537791442871e+01
  3,047102928162e+00;  3,404274368286e+01
  3,032920122147e+00;  3,282881164551e+01
  3,019371271133e+00;  3,170846748352e+01
  3,006268262863e+00;  3,067497444153e+01
  2,993785381317e+00;  2,971106529236e+01
  2,981782913208e+00;  2,881959724426e+01
  2,970275163651e+00;  2,798250198364e+01
  2,959610223770e+00;  2,721469688416e+01
