         Deformación;     Fuerza estándar
  0,000000000000e+00;  9,462354660034e+00
  0,000000000000e+00;  9,422750473022e+00
  1,393193815602e-05;  9,391860961914e+00
  1,393193815602e-05;  9,009550094604e+00
  2,089790723403e-05;  8,752228736877e+00
  3,482984539005e-05;  6,943910598755e+00
  0,000000000000e+00;  7,012990951538e+00
  1,019817870110e-02;  7,499931335449e+00
  2,160843648016e-02;  7,567065715790e+00
  3,257983550429e-02;  7,621276378632e+00
  4,094596579671e-02;  7,695114135742e+00
  5,530979484320e-02;  7,856382369995e+00
  7,445227354765e-02;  7,837516307831e+00
  8,517986536026e-02;  7,910848617554e+00
  1,024345755577e-01;  8,198343276978e+00
  1,166799813509e-01;  8,529043197632e+00
  1,268502920866e-01;  8,581130981445e+00
  1,369927376509e-01;  8,277408599854e+00
  1,478317975998e-01;  8,220769882202e+00
  1,653860360384e-01;  7,537844657898e+00
  1,811848580837e-01;  7,398377895355e+00
  1,964751482010e-01;  7,584049701691e+00
  2,093203961849e-01;  7,263716697693e+00
  2,218870073557e-01;  7,374749183655e+00
  2,353870570660e-01;  7,094836235046e+00
  2,505171298981e-01;  6,610918521881e+00
  2,607710361481e-01;  6,393063545227e+00
  2,733724713326e-01;  6,181033134460e+00
  2,880149483681e-01;  6,220683097839e+00
  3,016752302647e-01;  6,303652763367e+00
  3,090243041515e-01;  5,787683486938e+00
  3,051512241364e-01;  5,464131832123e+00
  3,038904070854e-01;  5,077353000641e+00
  3,030196428299e-01;  5,110232830048e+00
  3,017657697201e-01;  4,625547885895e+00
  3,134198486805e-01;  3,914328336716e+00
  3,323672711849e-01;  3,697268009186e+00
  3,426490426064e-01;  3,693341970444e+00
  3,527984619141e-01;  3,860107898712e+00
  3,716832101345e-01;  3,951918363571e+00
  3,901917934418e-01;  3,705562829971e+00
  4,073698520660e-01;  3,417674303055e+00
  4,242066144943e-01;  3,019454002380e+00
  4,436277449131e-01;  2,413923740387e+00
  4,547523856163e-01;  2,149157285690e+00
  4,661069214344e-01;  1,939042806625e+00
  4,776355922222e-01;  1,712224960327e+00
  4,895265102386e-01;  1,412107348442e+00
  5,013686418533e-01;  1,107306957245e+00
  5,136287808418e-01;  8,466796875000e-01
  5,260281562805e-01;  5,994579792023e-01
  5,387201905251e-01;  3,623870909214e-01
  5,521227121353e-01;  1,685656309128e-01
  5,662426948547e-01;  4,814872518182e-02
  5,809896588326e-01; -6,663262099028e-02
  5,962939262390e-01; -1,411728560925e-01
  6,118976473808e-01; -1,426601409912e-01
  6,276407837868e-01; -4,814574867487e-02
  6,430703997612e-01;  1,179731786251e-01
  6,581238508224e-01;  3,292518854141e-01
  6,727663278580e-01;  5,696435570717e-01
  6,873112320900e-01;  8,230727314949e-01
  7,017307877541e-01;  1,080794215202e+00
  7,162060737610e-01;  1,353160738945e+00
