         Deformación;     Fuerza estándar
  0,000000000000e+00;  1,121202278137e+01
 -2,786387631204e-05;  1,114996719360e+01
 -3,482984539005e-05;  1,112722015381e+01
 -1,393193815602e-05;  1,112168693542e+01
 -2,786387631204e-05;  1,112047672272e+01
  0,000000000000e+00;  1,103786182404e+01
 -4,876178354607e-05;  1,095519447327e+01
 -1,741492189467e-03;  1,051361370087e+01
 -6,408691406250e-03;  1,026666164398e+01
 -1,070669386536e-02;  9,938607215881e+00
 -8,825882337987e-03;  9,975750923157e+00
 -2,347531542182e-02;  8,157871246338e+00
 -3,528959676623e-02;  7,685210704803e+00
 -4,843438044190e-02;  7,203044891357e+00
 -6,001878902316e-02;  6,718862056732e+00
 -7,446620613337e-02;  5,882380008698e+00
 -7,967675477266e-02;  5,383645057678e+00
 -8,130679279566e-02;  5,171782493591e+00
 -8,531222492456e-02;  5,116711139679e+00
 -6,779977679253e-02;  7,002783775330e+00
 -5,758069828153e-02;  7,467585086823e+00
 -4,007522016764e-02;  8,387507438660e+00
 -3,427953273058e-02;  8,794015884399e+00
 -2,774545364082e-02;  9,395923614502e+00
 -2,491727098823e-02;  9,767259597778e+00
 -2,171292528510e-02;  9,868172645569e+00
 -2,858833596110e-02;  8,546864509583e+00
 -4,332832619548e-02;  7,771797180176e+00
 -5,583224073052e-02;  6,971028804779e+00
 -6,424016505480e-02;  6,316592693329e+00
 -6,863569468260e-02;  5,899311542511e+00
 -7,248787581921e-02;  5,591748714447e+00
 -7,954440265894e-02;  5,247190952301e+00
 -7,555289566517e-02;  6,217487335205e+00
 -6,288876384497e-02;  6,896254062653e+00
 -5,105358734727e-02;  7,630545616150e+00
 -3,938558697701e-02;  8,567974090576e+00
 -3,508061915636e-02;  8,961591720581e+00
 -3,074082173407e-02;  9,309174537659e+00
 -2,373305521905e-02;  9,708740234375e+00
 -2,047298289835e-02;  9,856755256653e+00
 -1,868272945285e-02;  9,887349128723e+00
 -1,721987500787e-02;  9,906289100647e+00
 -2,961233444512e-02;  8,407014846802e+00
 -4,149627685547e-02;  7,693764686584e+00
 -5,365189164877e-02;  6,704403877258e+00
 -5,836088582873e-02;  6,278419017792e+00
 -6,322313100100e-02;  5,902295112610e+00
 -7,158926129341e-02;  5,366877555847e+00
 -7,503741979599e-02;  5,134647369385e+00
 -7,640971243382e-02;  5,090602397919e+00
 -7,605444639921e-02;  5,579385757446e+00
 -6,458846479654e-02;  6,376807212830e+00
 -5,408378317952e-02;  7,031381130219e+00
 -4,210928082466e-02;  7,954433917999e+00
 -3,935075923800e-02;  8,192975044250e+00
 -3,487164154649e-02;  8,570572853088e+00
 -2,985614351928e-02;  8,958065032959e+00
 -2,070982567966e-02;  9,552348136902e+00
 -2,840722166002e-02;  8,420446395874e+00
 -4,184457659721e-02;  7,469566822052e+00
 -5,046844482422e-02;  6,683717727661e+00
 -5,428579449654e-02;  6,354501247406e+00
 -5,884850397706e-02;  6,035144805908e+00
 -6,764652580023e-02;  5,489768505096e+00
 -7,174251228571e-02;  5,268689155579e+00
 -7,406218349934e-02;  5,119375228882e+00
 -7,514190673828e-02;  5,179340839386e+00
 -6,196925789118e-02;  6,373446464539e+00
 -4,917974025011e-02;  7,293253421783e+00
 -3,800632804632e-02;  8,257983207703e+00
 -3,410538285971e-02;  8,571785926819e+00
 -2,964716404676e-02;  8,903967857361e+00
 -2,075858786702e-02;  9,488758087158e+00
 -1,637002639472e-02;  9,646700859070e+00
 -1,321444287896e-02;  9,781393051147e+00
 -1,124307420105e-02;  9,827053070068e+00
 -9,905607439578e-03;  9,634471893311e+00
 -2,272995747626e-02;  8,474721908569e+00
 -3,448851034045e-02;  7,571953296661e+00
 -4,235308989882e-02;  6,878714561462e+00
 -4,618437215686e-02;  6,571431636810e+00
 -5,080281198025e-02;  6,238339424133e+00
 -6,092436239123e-02;  5,586725711823e+00
 -6,552886962891e-02;  5,300380706787e+00
 -6,798089295626e-02;  5,218409538269e+00
 -5,400019139051e-02;  7,456139564514e+00
 -4,116887599230e-02;  8,225684165955e+00
 -2,564869821072e-02;  9,079502105713e+00
 -8,498482406139e-03;  9,995544433594e+00
  9,090589359403e-03;  1,093871593475e+01
  2,622687257826e-02;  1,186744689941e+01
  4,300092533231e-02;  1,275756072998e+01
  5,939185246825e-02;  1,359090709686e+01
  7,548324018717e-02;  1,433994865417e+01
  9,186720103025e-02;  1,502871417999e+01
  1,089129224420e-01;  1,566588973999e+01
  1,272055655718e-01;  1,627929687500e+01
  1,468565613031e-01;  1,688958358765e+01
  1,683187037706e-01;  1,751311683655e+01
  1,914526969194e-01;  1,816704559326e+01
  2,164326608181e-01;  1,884655570984e+01
  2,435790300369e-01;  1,953442955017e+01
  2,729336321354e-01;  2,021202087402e+01
  3,030126690865e-01;  2,082229614258e+01
  3,323463797569e-01;  2,122668457031e+01
  3,612551391125e-01;  2,131677436829e+01
  3,896066546440e-01;  2,121963882446e+01
  4,174426496029e-01;  2,112413406372e+01
  4,448119401932e-01;  2,106137275696e+01
  4,722439348698e-01;  2,103693580627e+01
  4,995157122612e-01;  2,105729484558e+01
  5,273586511612e-01;  2,112832832336e+01
  5,561211705208e-01;  2,126298713684e+01
  5,854827165604e-01;  2,151511192322e+01
  6,149836182594e-01;  2,198660278320e+01
  6,444496512413e-01;  2,278769111633e+01
  6,733165979385e-01;  2,378367424011e+01
  7,014939785004e-01;  2,476983451843e+01
  7,292742729187e-01;  2,571349716187e+01
  7,564972639084e-01;  2,659090805054e+01
  7,828913331032e-01;  2,740954208374e+01
  8,086793422699e-01;  2,816307258606e+01
  8,342165946960e-01;  2,881952095032e+01
  8,591547608376e-01;  2,929497146606e+01
  8,839675188065e-01;  2,955312156677e+01
  9,084389805794e-01;  2,970284652710e+01
  9,328407645226e-01;  2,981652069092e+01
  9,566991925240e-01;  2,991571044922e+01
  9,802093505859e-01;  3,001095771790e+01
  1,003615021706e+00;  3,012864303589e+01
  1,027473449707e+00;  3,026517868042e+01
  1,051554799080e+00;  3,044116592407e+01
  1,075970530510e+00;  3,069219017029e+01
  1,100623130798e+00;  3,111400985718e+01
  1,125338315964e+00;  3,175928688049e+01
  1,149572968483e+00;  3,251631164551e+01
  1,173201560974e+00;  3,331728363037e+01
  1,196523547173e+00;  3,413361740112e+01
  1,219413757324e+00;  3,495547866821e+01
  1,241809368134e+00;  3,577086257935e+01
  1,263787031174e+00;  3,622794723511e+01
  1,285402417183e+00;  3,649979782104e+01
  1,306753039360e+00;  3,691350555420e+01
  1,327539563179e+00;  3,739955139160e+01
  1,347775697708e+00;  3,792231750488e+01
  1,367510199547e+00;  3,845231246948e+01
  1,387119412422e+00;  3,897998428345e+01
  1,407418251038e+00;  3,950690841675e+01
  1,427988767624e+00;  4,002889251709e+01
  1,448496580124e+00;  4,054589080811e+01
  1,468725800514e+00;  4,139957427979e+01
  1,487993597984e+00;  4,240817260742e+01
  1,506523132324e+00;  4,325088500977e+01
  1,524432659149e+00;  4,398299407959e+01
  1,541812777519e+00;  4,464913558960e+01
  1,559074401855e+00;  4,528553390503e+01
  1,575792670250e+00;  4,589303970337e+01
  1,592497110367e+00;  4,648356628418e+01
  1,608693003654e+00;  4,705740737915e+01
  1,624526619911e+00;  4,761538696289e+01
  1,640095591545e+00;  4,816035461426e+01
  1,655406832695e+00;  4,868722152710e+01
  1,670432329178e+00;  4,914432525635e+01
  1,685276865959e+00;  4,918173217773e+01
  1,699787020683e+00;  4,926594161987e+01
  1,713927865028e+00;  4,945312881470e+01
  1,727671742439e+00;  4,970538330078e+01
  1,741269350052e+00;  4,999735641479e+01
  1,754630088806e+00;  5,030811309814e+01
